casual,yr,holiday,windspeed,atemp,temp,hum,workingday,weathersit,season,weekday,mnth,hr,cnt,registered
19.0,1.0,0.0,0.1343,0.5909,0.62,0.78,1.0,1.0,2.0,3.0,5.0,0.0,47.0,28.0
23.0,1.0,0.0,0.1642,0.5606,0.6,0.83,1.0,1.0,2.0,3.0,5.0,1.0,32.0,9.0
2.0,1.0,0.0,0.1642,0.5606,0.6,0.83,1.0,2.0,2.0,3.0,5.0,2.0,12.0,10.0
0.0,1.0,0.0,0.1045,0.5758,0.6,0.78,1.0,1.0,2.0,3.0,5.0,3.0,5.0,5.0
0.0,1.0,0.0,0.194,0.5455,0.58,0.83,1.0,3.0,2.0,3.0,5.0,4.0,3.0,3.0
6.0,1.0,0.0,0.2537,0.5303,0.56,0.88,1.0,3.0,2.0,3.0,5.0,5.0,35.0,29.0
6.0,1.0,0.0,0.1045,0.5303,0.56,0.88,1.0,1.0,2.0,3.0,5.0,6.0,160.0,154.0
16.0,1.0,0.0,0.0,0.5455,0.58,0.83,1.0,1.0,2.0,3.0,5.0,7.0,468.0,452.0
38.0,1.0,0.0,0.0,0.5455,0.58,0.83,1.0,1.0,2.0,3.0,5.0,8.0,719.0,681.0
39.0,1.0,0.0,0.0,0.5909,0.62,0.78,1.0,2.0,2.0,3.0,5.0,9.0,297.0,258.0
52.0,1.0,0.0,0.0896,0.5909,0.62,0.78,1.0,1.0,2.0,3.0,5.0,10.0,191.0,139.0
46.0,1.0,0.0,0.0,0.6061,0.64,0.73,1.0,1.0,2.0,3.0,5.0,11.0,197.0,151.0
42.0,1.0,0.0,0.0896,0.6212,0.66,0.69,1.0,2.0,2.0,3.0,5.0,12.0,248.0,206.0
69.0,1.0,0.0,0.1642,0.6212,0.66,0.74,1.0,2.0,2.0,3.0,5.0,13.0,270.0,201.0
67.0,1.0,0.0,0.1343,0.6364,0.68,0.65,1.0,1.0,2.0,3.0,5.0,14.0,248.0,181.0
65.0,1.0,0.0,0.0,0.6515,0.7,0.61,1.0,2.0,2.0,3.0,5.0,15.0,257.0,192.0
62.0,1.0,0.0,0.0896,0.6515,0.7,0.61,1.0,3.0,2.0,3.0,5.0,16.0,278.0,216.0
45.0,1.0,0.0,0.1045,0.6061,0.64,0.69,1.0,3.0,2.0,3.0,5.0,17.0,285.0,240.0
31.0,1.0,0.0,0.1045,0.6061,0.64,0.69,1.0,3.0,2.0,3.0,5.0,18.0,327.0,296.0
40.0,1.0,0.0,0.1642,0.5758,0.62,0.83,1.0,2.0,2.0,3.0,5.0,19.0,376.0,336.0
28.0,1.0,0.0,0.0896,0.5758,0.62,0.83,1.0,2.0,2.0,3.0,5.0,20.0,295.0,267.0
24.0,1.0,0.0,0.0,0.5758,0.62,0.83,1.0,2.0,2.0,3.0,5.0,21.0,245.0,221.0
23.0,1.0,0.0,0.1642,0.5758,0.62,0.83,1.0,2.0,2.0,3.0,5.0,22.0,159.0,136.0
23.0,1.0,0.0,0.1343,0.5606,0.6,0.83,1.0,1.0,2.0,3.0,5.0,23.0,106.0,83.0
7.0,1.0,0.0,0.0896,0.5606,0.6,0.83,1.0,1.0,2.0,4.0,5.0,0.0,56.0,49.0
9.0,1.0,0.0,0.0896,0.5455,0.6,0.88,1.0,1.0,2.0,4.0,5.0,1.0,30.0,21.0
1.0,1.0,0.0,0.0,0.5455,0.6,0.88,1.0,1.0,2.0,4.0,5.0,2.0,16.0,15.0
1.0,1.0,0.0,0.1045,0.5455,0.6,0.88,1.0,2.0,2.0,4.0,5.0,3.0,4.0,3.0
0.0,1.0,0.0,0.1642,0.5455,0.6,0.88,1.0,2.0,2.0,4.0,5.0,4.0,5.0,5.0
1.0,1.0,0.0,0.1642,0.5455,0.6,0.88,1.0,2.0,2.0,4.0,5.0,5.0,30.0,29.0
10.0,1.0,0.0,0.1642,0.5455,0.6,0.88,1.0,2.0,2.0,4.0,5.0,6.0,156.0,146.0
22.0,1.0,0.0,0.1045,0.5606,0.6,0.83,1.0,1.0,2.0,4.0,5.0,7.0,415.0,393.0
33.0,1.0,0.0,0.1343,0.5909,0.62,0.73,1.0,1.0,2.0,4.0,5.0,8.0,692.0,659.0
34.0,1.0,0.0,0.1642,0.5909,0.62,0.73,1.0,1.0,2.0,4.0,5.0,9.0,301.0,267.0
47.0,1.0,0.0,0.1343,0.6061,0.64,0.65,1.0,1.0,2.0,4.0,5.0,10.0,185.0,138.0
61.0,1.0,0.0,0.1343,0.6212,0.66,0.65,1.0,1.0,2.0,4.0,5.0,11.0,221.0,160.0
76.0,1.0,0.0,0.1045,0.6515,0.7,0.58,1.0,1.0,2.0,4.0,5.0,12.0,289.0,213.0
69.0,1.0,0.0,0.1642,0.6667,0.72,0.54,1.0,1.0,2.0,4.0,5.0,13.0,302.0,233.0
72.0,1.0,0.0,0.2239,0.6818,0.74,0.55,1.0,1.0,2.0,4.0,5.0,14.0,252.0,180.0
69.0,1.0,0.0,0.2537,0.6818,0.74,0.55,1.0,1.0,2.0,4.0,5.0,15.0,291.0,222.0
61.0,1.0,0.0,0.3582,0.6818,0.74,0.55,1.0,1.0,2.0,4.0,5.0,16.0,390.0,329.0
120.0,1.0,0.0,0.2836,0.6818,0.74,0.55,1.0,1.0,2.0,4.0,5.0,17.0,798.0,678.0
118.0,1.0,0.0,0.3284,0.6667,0.72,0.54,1.0,1.0,2.0,4.0,5.0,18.0,752.0,634.0
76.0,1.0,0.0,0.2985,0.6515,0.7,0.61,1.0,1.0,2.0,4.0,5.0,19.0,492.0,416.0
55.0,1.0,0.0,0.2836,0.6212,0.66,0.69,1.0,2.0,2.0,4.0,5.0,20.0,398.0,343.0
48.0,1.0,0.0,0.1642,0.5909,0.64,0.78,1.0,3.0,2.0,4.0,5.0,21.0,285.0,237.0
33.0,1.0,0.0,0.1045,0.5909,0.64,0.78,1.0,2.0,2.0,4.0,5.0,22.0,243.0,210.0
36.0,1.0,0.0,0.1343,0.5909,0.64,0.78,1.0,2.0,2.0,4.0,5.0,23.0,167.0,131.0
10.0,1.0,0.0,0.1343,0.5758,0.62,0.83,1.0,1.0,2.0,5.0,5.0,0.0,73.0,63.0
8.0,1.0,0.0,0.0896,0.5758,0.62,0.83,1.0,1.0,2.0,5.0,5.0,1.0,42.0,34.0
7.0,1.0,0.0,0.0,0.5758,0.62,0.83,1.0,2.0,2.0,5.0,5.0,2.0,23.0,16.0
8.0,1.0,0.0,0.1045,0.5606,0.62,0.88,1.0,2.0,2.0,5.0,5.0,3.0,14.0,6.0
3.0,1.0,0.0,0.0,0.5606,0.62,0.88,1.0,2.0,2.0,5.0,5.0,4.0,9.0,6.0
2.0,1.0,0.0,0.0896,0.5606,0.62,0.88,1.0,2.0,2.0,5.0,5.0,5.0,30.0,28.0
5.0,1.0,0.0,0.1045,0.5606,0.62,0.88,1.0,2.0,2.0,5.0,5.0,6.0,113.0,108.0
7.0,1.0,0.0,0.1642,0.5606,0.62,0.88,1.0,2.0,2.0,5.0,5.0,7.0,359.0,352.0
32.0,1.0,0.0,0.1045,0.5758,0.64,0.89,1.0,2.0,2.0,5.0,5.0,8.0,583.0,551.0
52.0,1.0,0.0,0.1343,0.5758,0.64,0.89,1.0,2.0,2.0,5.0,5.0,9.0,340.0,288.0
69.0,1.0,0.0,0.1642,0.6364,0.68,0.79,1.0,1.0,2.0,5.0,5.0,10.0,232.0,163.0
90.0,1.0,0.0,0.1343,0.6364,0.68,0.79,1.0,1.0,2.0,5.0,5.0,11.0,283.0,193.0
84.0,1.0,0.0,0.1045,0.6818,0.72,0.66,1.0,1.0,2.0,5.0,5.0,12.0,321.0,237.0
86.0,1.0,0.0,0.1343,0.6818,0.74,0.62,1.0,1.0,2.0,5.0,5.0,13.0,333.0,247.0
104.0,1.0,0.0,0.1343,0.6818,0.74,0.58,1.0,1.0,2.0,5.0,5.0,14.0,367.0,263.0
106.0,1.0,0.0,0.194,0.7121,0.76,0.62,1.0,1.0,2.0,5.0,5.0,15.0,466.0,360.0
137.0,1.0,0.0,0.2239,0.7121,0.78,0.52,1.0,1.0,2.0,5.0,5.0,16.0,584.0,447.0
124.0,1.0,0.0,0.2836,0.7121,0.76,0.62,1.0,1.0,2.0,5.0,5.0,17.0,653.0,529.0
131.0,1.0,0.0,0.194,0.7121,0.76,0.62,1.0,1.0,2.0,5.0,5.0,18.0,522.0,391.0
111.0,1.0,0.0,0.2537,0.6818,0.74,0.62,1.0,1.0,2.0,5.0,5.0,19.0,404.0,293.0
80.0,1.0,0.0,0.1642,0.6515,0.7,0.65,1.0,1.0,2.0,5.0,5.0,20.0,350.0,270.0
62.0,1.0,0.0,0.1343,0.6515,0.7,0.65,1.0,1.0,2.0,5.0,5.0,21.0,255.0,193.0
65.0,1.0,0.0,0.1045,0.6212,0.66,0.74,1.0,1.0,2.0,5.0,5.0,22.0,212.0,147.0
34.0,1.0,0.0,0.2239,0.6061,0.66,0.78,1.0,1.0,2.0,5.0,5.0,23.0,166.0,132.0
18.0,1.0,0.0,0.1642,0.5758,0.64,0.83,0.0,1.0,2.0,6.0,5.0,0.0,116.0,98.0
18.0,1.0,0.0,0.1343,0.5758,0.64,0.83,0.0,1.0,2.0,6.0,5.0,1.0,82.0,64.0
9.0,1.0,0.0,0.1343,0.5758,0.64,0.89,0.0,1.0,2.0,6.0,5.0,2.0,64.0,55.0
9.0,1.0,0.0,0.1045,0.5606,0.62,0.88,0.0,1.0,2.0,6.0,5.0,3.0,31.0,22.0
0.0,1.0,0.0,0.1343,0.5606,0.62,0.88,0.0,1.0,2.0,6.0,5.0,4.0,2.0,2.0
0.0,1.0,0.0,0.2537,0.5758,0.62,0.83,0.0,1.0,2.0,6.0,5.0,5.0,10.0,10.0
6.0,1.0,0.0,0.194,0.5606,0.62,0.88,0.0,1.0,2.0,6.0,5.0,6.0,31.0,25.0
10.0,1.0,0.0,0.1642,0.5606,0.62,0.88,0.0,2.0,2.0,6.0,5.0,7.0,54.0,44.0
38.0,1.0,0.0,0.1343,0.5909,0.64,0.78,0.0,1.0,2.0,6.0,5.0,8.0,141.0,103.0
97.0,1.0,0.0,0.194,0.5758,0.64,0.83,0.0,1.0,2.0,6.0,5.0,9.0,289.0,192.0
181.0,1.0,0.0,0.2239,0.6364,0.68,0.79,0.0,1.0,2.0,6.0,5.0,10.0,437.0,256.0
208.0,1.0,0.0,0.194,0.6667,0.7,0.74,0.0,1.0,2.0,6.0,5.0,11.0,520.0,312.0
236.0,1.0,0.0,0.2239,0.697,0.74,0.66,0.0,1.0,2.0,6.0,5.0,12.0,529.0,293.0
265.0,1.0,0.0,0.194,0.7273,0.76,0.66,0.0,1.0,2.0,6.0,5.0,13.0,539.0,274.0
307.0,1.0,0.0,0.2239,0.7273,0.76,0.66,0.0,1.0,2.0,6.0,5.0,14.0,564.0,257.0
274.0,1.0,0.0,0.2836,0.7273,0.76,0.66,0.0,1.0,2.0,6.0,5.0,15.0,513.0,239.0
261.0,1.0,0.0,0.2537,0.7273,0.78,0.55,0.0,1.0,2.0,6.0,5.0,16.0,504.0,243.0
235.0,1.0,0.0,0.2537,0.7121,0.78,0.52,0.0,2.0,2.0,6.0,5.0,17.0,462.0,227.0
199.0,1.0,0.0,0.194,0.697,0.76,0.52,0.0,2.0,2.0,6.0,5.0,18.0,415.0,216.0
159.0,1.0,0.0,0.2239,0.697,0.74,0.66,0.0,2.0,2.0,6.0,5.0,19.0,373.0,214.0
103.0,1.0,0.0,0.194,0.6818,0.74,0.55,0.0,2.0,2.0,6.0,5.0,20.0,255.0,152.0
100.0,1.0,0.0,0.194,0.6818,0.72,0.62,0.0,2.0,2.0,6.0,5.0,21.0,251.0,151.0
86.0,1.0,0.0,0.2537,0.6667,0.7,0.74,0.0,1.0,2.0,6.0,5.0,22.0,204.0,118.0
36.0,1.0,0.0,0.2537,0.6667,0.7,0.74,0.0,1.0,2.0,6.0,5.0,23.0,150.0,114.0
48.0,1.0,0.0,0.1642,0.6364,0.68,0.69,0.0,2.0,2.0,0.0,5.0,0.0,137.0,89.0
17.0,1.0,0.0,0.2239,0.6212,0.66,0.74,0.0,1.0,2.0,0.0,5.0,1.0,78.0,61.0
16.0,1.0,0.0,0.2239,0.6061,0.64,0.73,0.0,1.0,2.0,0.0,5.0,2.0,61.0,45.0
11.0,1.0,0.0,0.1642,0.6061,0.64,0.73,0.0,1.0,2.0,0.0,5.0,3.0,36.0,25.0
4.0,1.0,0.0,0.194,0.5758,0.62,0.83,0.0,1.0,2.0,0.0,5.0,4.0,11.0,7.0
2.0,1.0,0.0,0.194,0.5758,0.62,0.83,0.0,1.0,2.0,0.0,5.0,5.0,7.0,5.0
8.0,1.0,0.0,0.1642,0.5758,0.62,0.83,0.0,1.0,2.0,0.0,5.0,6.0,22.0,14.0
22.0,1.0,0.0,0.1642,0.5606,0.62,0.88,0.0,1.0,2.0,0.0,5.0,7.0,52.0,30.0
69.0,1.0,0.0,0.194,0.5758,0.64,0.83,0.0,1.0,2.0,0.0,5.0,8.0,151.0,82.0
130.0,1.0,0.0,0.2239,0.6061,0.66,0.83,0.0,1.0,2.0,0.0,5.0,9.0,270.0,140.0
209.0,1.0,0.0,0.2537,0.6364,0.68,0.74,0.0,1.0,2.0,0.0,5.0,10.0,424.0,215.0
268.0,1.0,0.0,0.2239,0.6818,0.72,0.66,0.0,1.0,2.0,0.0,5.0,11.0,519.0,251.0
301.0,1.0,0.0,0.2537,0.697,0.74,0.66,0.0,1.0,2.0,0.0,5.0,12.0,570.0,269.0
270.0,1.0,0.0,0.194,0.7121,0.76,0.58,0.0,1.0,2.0,0.0,5.0,13.0,498.0,228.0
317.0,1.0,0.0,0.2537,0.7121,0.76,0.58,0.0,1.0,2.0,0.0,5.0,14.0,547.0,230.0
290.0,1.0,0.0,0.2836,0.7121,0.78,0.52,0.0,1.0,2.0,0.0,5.0,15.0,535.0,245.0
258.0,1.0,0.0,0.2836,0.7121,0.78,0.52,0.0,1.0,2.0,0.0,5.0,16.0,501.0,243.0
275.0,1.0,0.0,0.2985,0.7121,0.78,0.49,0.0,1.0,2.0,0.0,5.0,17.0,522.0,247.0
266.0,1.0,0.0,0.2985,0.7121,0.76,0.58,0.0,1.0,2.0,0.0,5.0,18.0,518.0,252.0
230.0,1.0,0.0,0.194,0.7121,0.76,0.58,0.0,1.0,2.0,0.0,5.0,19.0,442.0,212.0
168.0,1.0,0.0,0.1642,0.6818,0.74,0.55,0.0,1.0,2.0,0.0,5.0,20.0,392.0,224.0
64.0,1.0,0.0,0.4179,0.6212,0.66,0.69,0.0,3.0,2.0,0.0,5.0,21.0,143.0,79.0
9.0,1.0,0.0,0.0,0.5758,0.62,0.83,0.0,3.0,2.0,0.0,5.0,22.0,59.0,50.0
31.0,1.0,0.0,0.1343,0.5758,0.62,0.83,0.0,3.0,2.0,0.0,5.0,23.0,96.0,65.0
21.0,1.0,1.0,0.2239,0.5758,0.62,0.83,0.0,1.0,2.0,1.0,5.0,0.0,65.0,44.0
14.0,1.0,1.0,0.2985,0.5909,0.62,0.78,0.0,2.0,2.0,1.0,5.0,1.0,59.0,45.0
20.0,1.0,1.0,0.2239,0.5606,0.6,0.83,0.0,1.0,2.0,1.0,5.0,2.0,48.0,28.0
6.0,1.0,1.0,0.1642,0.5909,0.62,0.73,0.0,1.0,2.0,1.0,5.0,3.0,18.0,12.0
2.0,1.0,1.0,0.1343,0.5758,0.6,0.78,0.0,1.0,2.0,1.0,5.0,4.0,6.0,4.0
4.0,1.0,1.0,0.1343,0.5758,0.6,0.78,0.0,1.0,2.0,1.0,5.0,5.0,9.0,5.0
6.0,1.0,1.0,0.1642,0.5909,0.62,0.73,0.0,1.0,2.0,1.0,5.0,6.0,20.0,14.0
24.0,1.0,1.0,0.1045,0.5909,0.62,0.78,0.0,1.0,2.0,1.0,5.0,7.0,67.0,43.0
62.0,1.0,1.0,0.0,0.6212,0.66,0.69,0.0,1.0,2.0,1.0,5.0,8.0,155.0,93.0
121.0,1.0,1.0,0.0,0.6515,0.7,0.61,0.0,1.0,2.0,1.0,5.0,9.0,263.0,142.0
189.0,1.0,1.0,0.0,0.6515,0.7,0.61,0.0,1.0,2.0,1.0,5.0,10.0,364.0,175.0
254.0,1.0,1.0,0.1343,0.6818,0.72,0.66,0.0,1.0,2.0,1.0,5.0,11.0,476.0,222.0
233.0,1.0,1.0,0.1343,0.7121,0.76,0.62,0.0,1.0,2.0,1.0,5.0,12.0,525.0,292.0
272.0,1.0,1.0,0.2836,0.7879,0.8,0.63,0.0,1.0,2.0,1.0,5.0,13.0,556.0,284.0
238.0,1.0,1.0,0.2836,0.7879,0.8,0.63,0.0,1.0,2.0,1.0,5.0,14.0,465.0,227.0
181.0,1.0,1.0,0.2985,0.7879,0.82,0.56,0.0,1.0,2.0,1.0,5.0,15.0,460.0,279.0
223.0,1.0,1.0,0.3284,0.7879,0.82,0.56,0.0,1.0,2.0,1.0,5.0,16.0,501.0,278.0
158.0,1.0,1.0,0.2985,0.7879,0.82,0.56,0.0,1.0,2.0,1.0,5.0,17.0,405.0,247.0
132.0,1.0,1.0,0.2985,0.7727,0.8,0.59,0.0,1.0,2.0,1.0,5.0,18.0,383.0,251.0
148.0,1.0,1.0,0.2985,0.7576,0.8,0.55,0.0,1.0,2.0,1.0,5.0,19.0,395.0,247.0
114.0,1.0,1.0,0.2985,0.7424,0.78,0.62,0.0,1.0,2.0,1.0,5.0,20.0,317.0,203.0
66.0,1.0,1.0,0.2836,0.7273,0.76,0.66,0.0,1.0,2.0,1.0,5.0,21.0,247.0,181.0
47.0,1.0,1.0,0.1642,0.697,0.74,0.7,0.0,1.0,2.0,1.0,5.0,22.0,157.0,110.0
22.0,1.0,1.0,0.1642,0.697,0.72,0.74,0.0,1.0,2.0,1.0,5.0,23.0,82.0,60.0
12.0,1.0,0.0,0.194,0.6667,0.7,0.79,1.0,1.0,2.0,2.0,5.0,0.0,45.0,33.0
1.0,1.0,0.0,0.194,0.6667,0.7,0.79,1.0,1.0,2.0,2.0,5.0,1.0,14.0,13.0
0.0,1.0,0.0,0.1343,0.6364,0.68,0.83,1.0,1.0,2.0,2.0,5.0,2.0,8.0,8.0
1.0,1.0,0.0,0.2836,0.6364,0.68,0.79,1.0,1.0,2.0,2.0,5.0,3.0,3.0,2.0
0.0,1.0,0.0,0.2239,0.6061,0.66,0.78,1.0,1.0,2.0,2.0,5.0,4.0,5.0,5.0
1.0,1.0,0.0,0.2239,0.6061,0.66,0.78,1.0,1.0,2.0,2.0,5.0,5.0,33.0,32.0
9.0,1.0,0.0,0.2239,0.6061,0.66,0.78,1.0,1.0,2.0,2.0,5.0,6.0,154.0,145.0
19.0,1.0,0.0,0.2239,0.6061,0.66,0.78,1.0,1.0,2.0,2.0,5.0,7.0,450.0,431.0
46.0,1.0,0.0,0.194,0.6667,0.7,0.74,1.0,1.0,2.0,2.0,5.0,8.0,634.0,588.0
26.0,1.0,0.0,0.2537,0.6818,0.72,0.7,1.0,1.0,2.0,2.0,5.0,9.0,257.0,231.0
67.0,1.0,0.0,0.2985,0.697,0.74,0.7,1.0,1.0,2.0,2.0,5.0,10.0,183.0,116.0
50.0,1.0,0.0,0.2985,0.7121,0.76,0.62,1.0,1.0,2.0,2.0,5.0,11.0,197.0,147.0
56.0,1.0,0.0,0.3284,0.7576,0.8,0.55,1.0,1.0,2.0,2.0,5.0,12.0,237.0,181.0
63.0,1.0,0.0,0.3881,0.7727,0.82,0.52,1.0,1.0,2.0,2.0,5.0,13.0,239.0,176.0
80.0,1.0,0.0,0.4179,0.7727,0.82,0.52,1.0,1.0,2.0,2.0,5.0,14.0,238.0,158.0
71.0,1.0,0.0,0.3881,0.7727,0.82,0.49,1.0,1.0,2.0,2.0,5.0,15.0,256.0,185.0
73.0,1.0,0.0,0.4925,0.7727,0.82,0.49,1.0,1.0,2.0,2.0,5.0,16.0,393.0,320.0
107.0,1.0,0.0,0.4179,0.7576,0.82,0.46,1.0,1.0,2.0,2.0,5.0,17.0,781.0,674.0
78.0,1.0,0.0,0.4925,0.7424,0.8,0.49,1.0,1.0,2.0,2.0,5.0,18.0,710.0,632.0
69.0,1.0,0.0,0.3582,0.7121,0.78,0.52,1.0,1.0,2.0,2.0,5.0,19.0,526.0,457.0
36.0,1.0,0.0,0.5224,0.6515,0.7,0.61,1.0,3.0,2.0,2.0,5.0,20.0,204.0,168.0
3.0,1.0,0.0,0.4478,0.5455,0.6,0.88,1.0,3.0,2.0,2.0,5.0,21.0,71.0,68.0
2.0,1.0,0.0,0.0896,0.5606,0.62,0.88,1.0,2.0,2.0,2.0,5.0,22.0,55.0,53.0
10.0,1.0,0.0,0.0,0.5455,0.62,0.94,1.0,3.0,2.0,2.0,5.0,23.0,50.0,40.0
4.0,1.0,0.0,0.1045,0.5758,0.64,0.89,1.0,3.0,2.0,3.0,5.0,0.0,36.0,32.0
0.0,1.0,0.0,0.194,0.5758,0.64,0.89,1.0,3.0,2.0,3.0,5.0,1.0,4.0,4.0
1.0,1.0,0.0,0.0896,0.5455,0.62,0.94,1.0,3.0,2.0,3.0,5.0,2.0,5.0,4.0
0.0,1.0,0.0,0.1343,0.5606,0.62,0.88,1.0,3.0,2.0,3.0,5.0,3.0,5.0,5.0
0.0,1.0,0.0,0.1343,0.5606,0.62,0.88,1.0,2.0,2.0,3.0,5.0,4.0,6.0,6.0
1.0,1.0,0.0,0.1343,0.5909,0.62,0.78,1.0,2.0,2.0,3.0,5.0,5.0,41.0,40.0
5.0,1.0,0.0,0.1045,0.5758,0.6,0.78,1.0,2.0,2.0,3.0,5.0,6.0,144.0,139.0
14.0,1.0,0.0,0.194,0.5758,0.6,0.78,1.0,3.0,2.0,3.0,5.0,7.0,483.0,469.0
29.0,1.0,0.0,0.1642,0.5909,0.6,0.73,1.0,2.0,2.0,3.0,5.0,8.0,671.0,642.0
23.0,1.0,0.0,0.194,0.6061,0.62,0.69,1.0,2.0,2.0,3.0,5.0,9.0,305.0,282.0
39.0,1.0,0.0,0.2836,0.6061,0.62,0.69,1.0,2.0,2.0,3.0,5.0,10.0,177.0,138.0
53.0,1.0,0.0,0.194,0.6212,0.66,0.65,1.0,2.0,2.0,3.0,5.0,11.0,208.0,155.0
33.0,1.0,0.0,0.0,0.6515,0.7,0.54,1.0,1.0,2.0,3.0,5.0,12.0,253.0,220.0
53.0,1.0,0.0,0.0,0.6515,0.7,0.51,1.0,1.0,2.0,3.0,5.0,13.0,289.0,236.0
44.0,1.0,0.0,0.1343,0.6515,0.72,0.42,1.0,1.0,2.0,3.0,5.0,14.0,252.0,208.0
54.0,1.0,0.0,0.1343,0.6667,0.72,0.51,1.0,1.0,2.0,3.0,5.0,15.0,275.0,221.0
46.0,1.0,0.0,0.1642,0.6667,0.72,0.51,1.0,1.0,2.0,3.0,5.0,16.0,398.0,352.0
83.0,1.0,0.0,0.0896,0.6667,0.74,0.48,1.0,1.0,2.0,3.0,5.0,17.0,839.0,756.0
50.0,1.0,0.0,0.1642,0.6667,0.74,0.48,1.0,1.0,2.0,3.0,5.0,18.0,796.0,746.0
50.0,1.0,0.0,0.1642,0.6667,0.72,0.54,1.0,1.0,2.0,3.0,5.0,19.0,556.0,506.0
57.0,1.0,0.0,0.1343,0.5152,0.54,0.6,1.0,2.0,2.0,3.0,5.0,20.0,431.0,374.0
41.0,1.0,0.0,0.1045,0.6364,0.68,0.57,1.0,1.0,2.0,3.0,5.0,21.0,304.0,263.0
26.0,1.0,0.0,0.1045,0.6212,0.66,0.69,1.0,1.0,2.0,3.0,5.0,22.0,217.0,191.0
39.0,1.0,0.0,0.1045,0.6212,0.66,0.65,1.0,1.0,2.0,3.0,5.0,23.0,160.0,121.0
13.0,1.0,0.0,0.1343,0.6061,0.64,0.69,1.0,1.0,2.0,4.0,5.0,0.0,61.0,48.0
4.0,1.0,0.0,0.0896,0.6061,0.64,0.69,1.0,1.0,2.0,4.0,5.0,1.0,26.0,22.0
6.0,1.0,0.0,0.0896,0.6061,0.64,0.65,1.0,1.0,2.0,4.0,5.0,2.0,14.0,8.0
0.0,1.0,0.0,0.0896,0.6061,0.62,0.69,1.0,1.0,2.0,4.0,5.0,3.0,8.0,8.0
0.0,1.0,0.0,0.0,0.6061,0.62,0.69,1.0,1.0,2.0,4.0,5.0,4.0,8.0,8.0
1.0,1.0,0.0,0.2537,0.6061,0.62,0.69,1.0,1.0,2.0,4.0,5.0,5.0,33.0,32.0
7.0,1.0,0.0,0.2239,0.5909,0.6,0.73,1.0,1.0,2.0,4.0,5.0,6.0,178.0,171.0
18.0,1.0,0.0,0.2836,0.6061,0.6,0.64,1.0,1.0,2.0,4.0,5.0,7.0,507.0,489.0
18.0,1.0,0.0,0.2537,0.6212,0.62,0.57,1.0,1.0,2.0,4.0,5.0,8.0,693.0,675.0
47.0,1.0,0.0,0.2537,0.6212,0.66,0.47,1.0,1.0,2.0,4.0,5.0,9.0,311.0,264.0
65.0,1.0,0.0,0.3881,0.6364,0.7,0.39,1.0,1.0,2.0,4.0,5.0,10.0,220.0,155.0
65.0,1.0,0.0,0.2836,0.6515,0.72,0.37,1.0,1.0,2.0,4.0,5.0,11.0,218.0,153.0
62.0,1.0,0.0,0.194,0.6515,0.72,0.37,1.0,1.0,2.0,4.0,5.0,12.0,292.0,230.0
77.0,1.0,0.0,0.1343,0.6515,0.74,0.35,1.0,1.0,2.0,4.0,5.0,13.0,293.0,216.0
61.0,1.0,0.0,0.194,0.6667,0.76,0.31,1.0,1.0,2.0,4.0,5.0,14.0,254.0,193.0
81.0,1.0,0.0,0.2985,0.6667,0.76,0.33,1.0,1.0,2.0,4.0,5.0,15.0,290.0,209.0
103.0,1.0,0.0,0.2836,0.6667,0.76,0.33,1.0,1.0,2.0,4.0,5.0,16.0,487.0,384.0
85.0,1.0,0.0,0.1642,0.6667,0.76,0.31,1.0,1.0,2.0,4.0,5.0,17.0,827.0,742.0
85.0,1.0,0.0,0.194,0.6515,0.74,0.3,1.0,1.0,2.0,4.0,5.0,18.0,785.0,700.0
104.0,1.0,0.0,0.1642,0.6515,0.72,0.34,1.0,1.0,2.0,4.0,5.0,19.0,591.0,487.0
88.0,1.0,0.0,0.1642,0.6364,0.68,0.44,1.0,1.0,2.0,4.0,5.0,20.0,479.0,391.0
41.0,1.0,0.0,0.1642,0.6364,0.68,0.44,1.0,1.0,2.0,4.0,5.0,21.0,359.0,318.0
43.0,1.0,0.0,0.1642,0.6212,0.66,0.5,1.0,1.0,2.0,4.0,5.0,22.0,264.0,221.0
26.0,1.0,0.0,0.2239,0.6212,0.66,0.54,1.0,1.0,2.0,4.0,5.0,23.0,140.0,114.0
10.0,1.0,0.0,0.2537,0.6212,0.66,0.5,1.0,1.0,2.0,5.0,6.0,0.0,86.0,76.0
0.0,1.0,0.0,0.2239,0.6212,0.64,0.53,1.0,1.0,2.0,5.0,6.0,1.0,34.0,34.0
3.0,1.0,0.0,0.2239,0.6212,0.64,0.57,1.0,1.0,2.0,5.0,6.0,2.0,16.0,13.0
0.0,1.0,0.0,0.0896,0.5909,0.62,0.73,1.0,2.0,2.0,5.0,6.0,3.0,4.0,4.0
1.0,1.0,0.0,0.0896,0.5909,0.62,0.73,1.0,2.0,2.0,5.0,6.0,4.0,6.0,5.0
4.0,1.0,0.0,0.0896,0.5909,0.62,0.78,1.0,2.0,2.0,5.0,6.0,5.0,45.0,41.0
5.0,1.0,0.0,0.1343,0.5606,0.62,0.88,1.0,3.0,2.0,5.0,6.0,6.0,141.0,136.0
33.0,1.0,0.0,0.194,0.5758,0.64,0.89,1.0,2.0,2.0,5.0,6.0,7.0,402.0,369.0
19.0,1.0,0.0,0.194,0.5758,0.64,0.89,1.0,2.0,2.0,5.0,6.0,8.0,694.0,675.0
