fAsym,fM3Trans,fLength,fConc1,fWidth,fDist,fConc,fM3Long,fAlpha,fSize,class
15.96,-9.4303,12.6187,0.3766,11.8044,180.145,0.7013,-9.3566,24.545,2.0626,h
-0.9198,-0.0001,21.476,0.4866,0.0027,216.08,0.7586,7.6359,74.132,2.1156,h
76.8777,5.0307,62.4352,0.2007,9.0876,104.25,0.3428,40.9385,4.996,2.7892,h
73.3577,-17.1377,106.1228,0.2044,35.7363,14.5272,0.3822,124.6383,84.007,3.0275,h
-23.2968,6.2181,35.6162,0.3093,8.616,73.7115,0.4892,-10.8601,57.995,2.6665,h
-156.9173,9.5755,175.0354,0.2373,24.5739,212.1461,0.4578,-126.9102,17.664,2.7976,h
-17.8989,0.8136,10.7015,0.2778,10.2689,169.5017,0.5717,-15.5452,3.6583,2.6054,h
-28.6341,25.401,105.8838,0.1304,31.6732,77.4709,0.2866,-90.0392,75.8304,2.9204,h
14.6652,8.8119,26.9187,0.3988,13.6487,90.4592,0.6134,-2.431,89.4651,2.7192,h
20.3863,-12.4858,48.5822,0.1073,22.2574,64.0172,0.2058,-34.3209,38.294,3.2382,h
6.8141,-5.9923,10.5046,0.3293,9.0132,150.3847,0.6088,10.3285,69.4158,2.2204,h
25.5437,-8.2224,15.2473,0.3553,9.6954,246.0085,0.567,17.9352,3.0382,2.6714,h
6.9847,5.5572,27.625,0.2953,9.4464,97.8993,0.5449,21.7525,71.4874,2.5447,h
-1.3124,4.2598,19.229,0.4506,7.4513,159.424,0.7468,6.7355,15.253,2.0663,h
-5.3289,13.8149,24.3686,0.2166,15.5878,140.871,0.4248,-16.2269,71.762,2.5593,h
-41.7915,-18.225,35.1734,0.2165,20.9746,219.9301,0.3833,-44.9794,43.2555,2.6285,h
-74.9229,-47.5359,136.7856,0.0348,88.1801,264.7961,0.0619,-78.7875,0.4592,4.495,h
-189.629,-40.3836,111.715,0.0676,48.5447,352.503,0.1291,80.4364,12.3077,3.6944,h
-17.647,6.9877,17.9229,0.454,9.1936,98.9688,0.756,-14.0817,75.3281,2.3979,h
13.3496,2.9814,29.0755,0.171,20.2431,235.8847,0.3004,2.3986,62.4511,2.5917,h
-6.3928,78.6798,171.6771,0.0719,76.8383,140.8486,0.1165,-160.9615,65.2154,3.4132,h
-90.5293,-41.1968,101.9189,0.0565,50.8736,252.7561,0.1131,2.4132,19.2345,3.8503,h
-1.7956,-5.8832,15.272,0.3556,12.0666,126.359,0.6509,3.1911,36.8278,2.3655,h
51.1342,-37.8981,95.2311,0.0967,73.4411,144.387,0.1771,67.8079,56.829,3.2662,h
-14.6266,-3.1087,21.4355,0.4285,7.9973,178.3587,0.8124,9.0208,0.2327,2.3369,h
4.5103,-12.1436,27.4814,0.1492,23.5628,238.458,0.2826,20.9656,81.4517,2.8017,h
27.252,5.5179,21.7969,0.2494,15.7169,138.7026,0.3912,23.6645,69.3228,2.6228,h
31.7634,-4.1189,29.3437,0.2804,12.575,239.487,0.5032,24.917,32.1435,2.4942,h
-201.6141,-107.3768,149.9342,0.0608,106.3089,283.9535,0.08,-131.7015,7.819,3.9798,h
31.8684,6.3707,27.3988,0.3115,10.1619,213.182,0.5374,19.313,15.272,2.5729,h
-50.3028,9.7256,74.2579,0.1653,21.0418,120.156,0.3228,-51.4627,49.296,2.8007,h
-37.0703,46.3277,119.83,0.0651,55.8508,41.0992,0.126,-128.267,77.7234,3.3754,h
-5.3601,8.6707,20.93,0.3245,10.5237,169.826,0.5783,16.9542,66.697,2.5977,h
-10.5306,-20.799,38.186,0.1636,33.988,298.492,0.278,15.734,89.3256,3.033,h
35.5443,1.065,29.4718,0.2593,12.0261,224.4782,0.4708,18.7477,38.556,2.8484,h
-8.5125,10.6453,24.7988,0.241,4.2995,226.9171,0.4957,16.6178,38.354,2.6456,h
10.5377,3.4795,11.2453,0.3124,7.9507,235.4432,0.5732,0.0331,35.4654,2.2602,h
-114.598,52.9735,167.688,0.1717,55.4209,327.245,0.3354,-166.191,46.2067,3.4801,h
90.2262,29.1751,109.754,0.0978,27.7179,310.567,0.1903,87.7985,37.2826,3.0571,h
-38.2843,-1.42,29.6864,0.2724,6.5504,136.156,0.5256,-12.2981,36.9671,2.1931,h
2.0496,-5.9615,36.9729,0.2099,12.0892,93.2058,0.3945,10.3782,33.9522,2.7674,h
-12.6718,-36.0487,87.3631,0.0986,43.8422,357.1536,0.2134,67.3805,45.177,3.833,h
-25.5512,17.2837,56.5912,0.1248,29.0345,268.6244,0.2298,-9.6603,43.3511,3.0775,h
27.7627,14.0304,48.0413,0.2988,10.0108,128.6762,0.4669,10.0138,47.4564,2.7225,h
21.5117,6.2039,26.782,0.3719,6.9718,152.013,0.7409,-15.2322,11.394,2.5551,h
7.504,7.254,13.1972,0.486,11.7719,202.9589,0.7389,12.4199,36.4006,2.428,h
24.2853,-28.4106,101.446,0.076,58.8768,407.441,0.1519,-68.0601,24.702,3.8703,h
4.2117,6.0298,25.4663,0.2091,17.1171,56.2445,0.371,20.3061,21.333,2.7423,h
29.9431,-12.0692,38.9253,0.3644,6.3582,249.9302,0.5746,24.2609,8.9779,2.6497,h
12.4497,-9.0269,21.4072,0.2449,12.7942,133.245,0.4764,12.7655,6.27,2.3473,h
-21.2845,4.9267,14.6728,0.3164,11.1242,244.8363,0.6285,-5.0364,83.1264,2.3157,h
-98.3003,47.7485,162.423,0.0456,51.8306,306.183,0.0903,-32.9923,49.6844,3.5655,h
24.8606,8.9577,33.6375,0.2538,7.2779,159.6855,0.4491,12.0875,53.0922,2.793,h
12.8445,-5.6436,25.5745,0.4197,7.0241,74.2403,0.6426,14.8244,32.4792,2.3962,h
12.2033,6.3376,17.7663,0.3272,11.9747,232.347,0.5936,24.6656,34.3547,2.3423,h
-4.6645,21.6918,51.9072,0.0996,36.4683,232.841,0.164,9.1686,30.4817,3.226,h
-47.2472,38.9815,106.9951,0.1157,43.6072,319.1942,0.2406,-84.9207,7.1503,3.2792,h
-120.7577,-47.8312,154.2224,0.1203,50.697,233.0952,0.2179,-108.9276,22.0795,3.4433,h
98.6056,-29.7239,117.003,0.0927,33.1912,217.816,0.1854,-65.3177,5.597,2.8993,h
1.6107,22.3677,53.4514,0.0979,39.2208,159.4686,0.1583,-54.8529,28.6929,3.2266,h
12.2071,10.3149,13.1446,0.5275,10.0064,143.109,0.8065,7.8856,7.9436,2.3901,h
21.0244,-5.0394,22.5828,0.2449,12.9817,151.714,0.4516,12.0471,49.739,2.5328,h
350.69,-84.4894,166.479,0.0567,121.389,109.639,0.1045,-180.63,20.1748,3.4654,h
-32.187,-16.0832,65.5156,0.1041,21.3195,38.833,0.259,-42.0343,21.5767,2.6325,h
-35.5287,5.6889,30.3908,0.3593,7.6326,236.917,0.6533,-8.7048,53.951,2.2989,h
-4.1789,10.3094,19.9786,0.4283,9.2008,32.3245,0.6507,14.4521,78.2768,2.4346,h
26.4228,-3.811,37.5565,0.1858,11.9738,83.7628,0.2964,7.1043,34.4077,2.7356,h
-67.8714,-15.8637,67.4856,0.1888,24.014,293.295,0.3018,-27.6509,39.7288,2.9403,h
4.8655,-8.5446,14.8167,0.2508,13.7926,167.883,0.4229,-1.9956,47.7889,2.5529,h
-7.3423,-9.9093,46.7377,0.2578,8.3832,245.9702,0.4547,19.9418,78.1362,2.7473,h
-0.9451,-9.7643,20.2095,0.2556,12.6471,227.206,0.4665,8.9677,10.6952,2.3043,h
0.192,-8.6167,21.245,0.2768,12.6979,215.0051,0.5535,24.5095,64.164,2.5443,h
-33.4722,6.4923,83.2633,0.1219,13.5806,280.581,0.2415,50.779,11.772,3.1222,h
97.5898,27.1699,162.1957,0.1101,55.2847,347.6828,0.1675,83.9108,66.7174,3.8238,h
24.3207,11.8976,22.8388,0.3606,10.5252,114.393,0.5893,16.6751,2.1032,2.643,h
27.0313,-19.1763,86.5932,0.0581,50.6583,350.998,0.1159,52.5121,6.721,3.9151,h
66.5225,13.1052,48.7057,0.1614,14.4348,221.079,0.3229,28.9582,21.1081,2.8657,h
6.917,-3.6372,45.397,0.2007,9.8762,245.3801,0.3904,47.6066,29.0002,2.872,h
-34.4971,-3.4721,22.2115,0.3939,6.8141,236.7187,0.74,-17.217,18.1772,2.0763,h
27.0133,7.4915,53.587,0.3235,11.2697,279.125,0.4941,43.0888,3.0792,2.5698,h
-2.8825,4.4629,10.6118,0.315,10.0548,187.5178,0.5855,0.5839,44.4008,2.2398,h
0.262,9.1627,16.2957,0.3386,9.4793,112.2304,0.6223,-9.6089,40.3177,2.5296,h
49.0651,-3.3729,79.1607,0.1258,12.687,20.8315,0.2495,11.1943,5.633,2.9886,h
-201.872,65.2617,173.077,0.0232,159.209,195.416,0.0461,-153.496,21.0231,4.1179,h
0.0,-17.9419,21.3376,0.4794,0.0,175.145,0.859,0.0,27.123,2.3627,h
-178.358,-22.3847,136.716,0.1196,34.9366,246.961,0.2307,99.6708,13.195,3.1082,h
43.4235,11.3807,32.9432,0.1142,15.4056,190.8618,0.2618,23.9588,74.8444,2.9391,h
-129.054,-15.7828,126.609,0.1233,41.9329,369.928,0.2103,-120.058,29.6115,3.461,h
-106.262,-68.8391,110.418,0.0494,80.831,306.002,0.0934,57.9054,41.911,3.8753,h
82.4657,10.3655,60.7244,0.1665,17.3754,287.5723,0.3509,4.5381,14.4753,2.6884,h
7.6687,-12.2319,22.6422,0.2591,18.3864,136.061,0.4027,12.4885,24.134,2.7697,h
6.6471,-0.3008,31.022,0.2757,18.0006,188.3716,0.4839,25.9397,76.8234,2.6861,h
30.2382,-14.297,39.5915,0.3334,17.4182,191.5559,0.5685,19.5135,47.8241,2.5583,h
6.1666,-9.9887,23.0238,0.4231,10.5568,176.8478,0.5974,11.8097,53.3703,2.48,h
-29.4282,-9.017,19.1908,0.45,8.0294,242.7449,0.7284,-16.3824,87.9114,2.5077,h
-7.8342,-9.5896,20.4351,0.3018,10.9445,242.834,0.5668,18.168,73.5855,2.3365,h
-29.9307,-8.8298,26.9946,0.1936,15.3352,172.685,0.3619,-18.1199,57.15,2.711,h
-1.6957,-7.0801,18.5391,0.3913,14.1797,181.41,0.5931,14.7808,37.947,2.6518,h
88.5303,-25.5823,63.3325,0.1135,26.8284,175.941,0.1969,-26.456,60.4225,2.9513,h
-38.2399,70.4102,99.643,0.1533,60.7624,341.2119,0.2627,-74.2057,12.6359,3.1314,h
-19.6738,14.0995,45.6986,0.2536,17.3784,200.199,0.4369,-43.8671,54.3215,2.5873,h
5.4576,-4.0132,32.9103,0.2145,9.9051,276.078,0.4054,-12.2815,82.0562,2.4713,h
-186.238,17.8934,210.504,0.1578,33.3894,215.481,0.2982,106.85,28.4331,2.9039,h
-85.88,-52.301,101.501,0.1136,82.7937,308.418,0.2109,63.6137,33.688,3.38,h
-80.9148,15.958,71.467,0.0941,23.6412,274.4902,0.1663,-54.9547,89.3981,3.0843,h
-200.355,-52.0779,190.944,0.0873,60.5507,258.463,0.1574,-121.843,75.376,3.4649,h
32.1241,7.3442,44.7389,0.2443,8.798,227.5605,0.4175,15.9443,80.5241,2.6236,h
-5.2998,-28.0824,35.9416,0.3394,33.2024,336.079,0.5015,-9.0595,2.001,2.6906,h
-145.05,-20.6443,103.712,0.1072,35.4059,230.927,0.1689,-56.9189,60.1451,3.1416,h
-75.4809,22.9211,126.242,0.0811,99.4705,368.565,0.1433,-59.6187,60.931,3.9511,h
12.3822,3.7229,27.0156,0.3832,7.4843,185.013,0.6091,6.0053,89.3958,2.2945,h
102.255,11.8226,105.097,0.1531,37.5284,155.873,0.2428,23.2937,26.715,2.8701,h
-122.073,35.8912,150.789,0.0311,74.1838,269.436,0.0591,-106.402,84.1558,4.2805,h
-49.5732,-6.2033,58.3867,0.1697,12.853,127.1131,0.303,-35.9094,89.5595,2.7489,h
27.6083,16.1781,23.6856,0.1782,21.166,223.067,0.3505,-9.1757,50.741,2.6959,h
1.5907,3.1087,21.6838,0.321,14.593,263.4378,0.5456,15.7982,22.8694,2.678,h
-112.4332,13.9595,122.8869,0.1158,25.5638,238.8578,0.2301,-108.4666,61.9702,3.0987,h
162.387,-25.2829,99.5309,0.1086,33.654,227.157,0.1877,-82.1548,32.325,3.1331,h
-4.2045,-6.7185,8.854,0.4368,1.2657,218.7713,0.6776,-13.9565,53.6212,2.5683,h
17.2362,-15.7201,24.7085,0.238,20.0298,58.5226,0.3832,-9.3095,62.637,2.749,h
-7.0644,-5.8422,30.4474,0.1753,18.317,216.138,0.3409,15.8153,58.7136,2.8618,h
-14.4893,-6.7603,22.5058,0.324,9.6454,46.6227,0.5586,-26.805,25.5648,2.6401,h
33.2295,-6.6323,30.4236,0.3171,13.2033,255.1223,0.4725,26.8004,46.5235,2.7261,h
23.6048,24.2752,26.7459,0.2656,18.4388,212.4611,0.4506,-18.2415,22.4767,2.5687,h
-116.842,-34.8501,140.283,0.0855,42.161,274.198,0.1701,-84.1378,41.5116,3.735,h
-4.6407,9.3343,18.2898,0.4358,7.6596,226.1827,0.638,6.5507,28.3315,2.2159,h
-163.422,43.3393,164.123,0.1137,72.8046,355.081,0.2071,-148.283,78.043,3.5177,h
-21.5462,4.5373,22.5524,0.2751,11.1413,157.6706,0.5426,19.9523,37.7034,2.5348,h
-67.0572,-56.4764,99.1059,0.0491,51.2927,281.1467,0.1035,57.9732,37.1652,4.0321,h
-144.483,-25.9975,214.806,0.1275,43.6493,275.151,0.2037,-176.873,52.9093,3.2238,h
66.0484,-10.9494,76.6839,0.031,37.4321,21.1249,0.0947,64.6907,0.8318,3.5897,h
-3.0638,-7.4926,15.9546,0.3764,11.5566,181.517,0.6178,5.5481,11.325,2.4133,h
-38.5483,-19.1501,68.1948,0.1853,34.0673,318.6437,0.388,-63.0794,24.7067,2.8782,h
28.4872,-10.1415,22.0823,0.2529,16.8278,270.396,0.4275,-10.3529,16.436,2.4065,h
54.2829,62.178,143.3456,0.0618,72.5993,414.5126,0.1025,94.3438,85.3628,4.0014,h
9.8954,-10.9549,46.9141,0.2295,7.5096,215.6197,0.418,15.3934,35.2782,2.8434,h
21.2579,5.784,18.2677,0.3555,10.1684,129.072,0.6457,11.7125,12.2578,2.5999,h
-226.0696,-75.0997,225.4409,0.0218,100.2957,363.55,0.0872,-217.1294,71.7122,4.2132,h
46.5687,-20.9033,61.9045,0.0765,35.1266,276.5422,0.1493,47.4556,17.4836,2.8904,h
3.5676,-7.3562,18.3964,0.5125,8.3041,193.7622,0.7747,13.3708,46.7087,2.4718,h
13.5464,10.5661,13.1261,0.4725,10.6377,189.665,0.7768,3.6146,66.85,2.2368,h
-165.455,-56.2093,211.191,0.0993,74.2423,255.27,0.1966,-159.483,77.077,3.3876,h
-34.4282,5.9887,23.5034,0.24,7.2791,141.9685,0.4206,-12.4968,74.9493,2.6198,h
1.5516,16.4618,92.9209,0.1928,24.2387,341.8071,0.3251,59.639,48.2513,3.1473,h
-22.4502,-15.8181,53.7237,0.1583,19.2013,148.3894,0.3188,-56.0652,76.899,2.8159,h
-66.6223,13.6228,70.3143,0.1812,20.9753,187.905,0.3498,-40.1578,88.7104,2.9017,h
16.066,-18.9442,22.0121,0.25,20.656,126.856,0.4585,-15.9558,45.704,2.6375,h
-6.6629,10.6565,19.2963,0.2592,19.039,205.2974,0.4749,-18.1211,86.5376,2.4526,h
-33.0588,-9.4705,52.5855,0.311,13.1735,229.851,0.535,-41.4743,89.3695,2.7235,h
43.0863,6.4198,34.1189,0.1957,9.7133,156.032,0.3884,27.3881,54.874,2.5378,h
-93.1117,-8.7892,59.4103,0.1951,9.1581,268.598,0.3848,39.0645,9.2116,2.8756,h
-58.356,-17.3587,74.4723,0.2777,16.3375,120.3313,0.4898,-83.8889,84.6412,2.5695,h
39.362,-51.2326,151.196,0.088,51.481,275.504,0.1751,-42.8232,7.2928,3.5463,h
22.674,6.7528,27.9409,0.2188,12.9407,227.749,0.4184,19.1566,15.2077,2.6707,h
20.2719,2.2271,30.2057,0.3453,11.0073,229.763,0.5438,27.9534,66.6421,2.4464,h
33.0542,-7.4722,37.9472,0.3376,6.7096,201.0388,0.4723,11.6496,79.512,2.7039,h
7.5692,0.2426,17.4603,0.3297,15.5294,221.648,0.523,-16.0845,44.692,2.4338,h
-89.7889,-29.97,134.4043,0.125,41.884,264.0329,0.2155,69.5802,26.502,3.0817,h
-205.734,85.3669,136.446,0.1216,88.2878,317.685,0.2205,126.766,18.736,3.1617,h
4.6523,9.9959,67.3802,0.0939,14.5428,103.4153,0.173,-31.605,74.2601,2.9831,h
143.63,-8.4593,128.189,0.1675,22.1649,158.973,0.2708,-71.097,26.796,2.7952,h
38.1995,6.2741,33.5826,0.2459,11.0346,143.936,0.4301,29.6283,27.015,2.7147,h
29.1385,-12.7209,36.779,0.326,11.1515,74.9453,0.4938,22.4575,28.694,2.6345,h
8.1205,-99.0869,75.609,0.1699,74.4328,235.5925,0.2788,35.9985,8.8103,3.136,h
4.9286,-10.4876,22.2454,0.2981,12.4406,226.528,0.528,11.7127,47.5827,2.6138,h
29.2384,-23.1219,34.8096,0.1012,29.7332,59.0656,0.1854,-21.971,12.823,3.1299,h
-98.4032,-67.0434,87.9333,0.159,70.2379,260.422,0.2896,53.8995,42.493,3.1797,h
-151.02,13.8028,90.5962,0.1431,31.939,290.188,0.2615,90.1058,14.916,2.8636,h
-108.3521,9.1775,135.4783,0.2695,16.6427,138.554,0.5093,-106.6342,75.6578,2.5376,h
17.5969,-3.7615,29.5854,0.2375,10.6494,205.7623,0.4636,22.4894,73.7976,2.4565,h
12.0398,-0.0001,29.1262,0.3328,0.0,219.977,0.6488,12.634,70.884,2.4757,h
-8.2043,-14.86,42.3703,0.1017,22.6132,206.9567,0.2197,-25.3779,37.9786,3.0918,h
44.2285,-0.7867,42.028,0.1583,11.1824,244.0665,0.3448,33.6213,37.5843,2.8879,h
1.563,3.7522,23.2865,0.2495,14.6321,193.4381,0.4268,15.7269,35.7297,2.5515,h
-5.9794,14.0258,27.5014,0.2855,13.9081,150.4962,0.4588,12.5412,72.1624,2.7345,h
-5.9147,-9.3996,19.7982,0.2583,15.4644,211.217,0.4745,17.5553,21.142,2.4541,h
-111.172,11.9914,93.715,0.1463,16.5674,238.421,0.279,62.3735,27.8898,3.1682,h
-16.0964,10.7363,22.3229,0.2528,15.7495,259.407,0.5466,-2.887,59.8118,2.564,h
-34.0157,-10.1782,40.2526,0.1419,15.3646,233.5299,0.2529,16.8333,73.9986,2.8618,h
71.932,-14.4452,77.3327,0.1936,18.1007,147.225,0.3873,48.2209,30.558,2.702,h
-20.6855,-7.4882,34.5103,0.1403,10.4785,176.4472,0.2433,24.0583,43.7754,2.8202,h
42.4674,-12.0711,20.2845,0.3743,5.6058,256.3073,0.7003,16.1903,88.897,2.4278,h
-14.0722,-13.6216,60.0078,0.2491,28.0342,364.9255,0.4618,42.7354,82.948,3.1221,h
72.4321,-33.142,105.1794,0.0406,46.2561,225.4863,0.0841,61.0396,26.1867,3.5711,h
-104.369,6.9582,68.8405,0.1695,16.3463,94.7686,0.3171,65.8943,39.069,2.6128,h
18.5482,17.3855,76.7257,0.122,19.7924,194.0422,0.1928,58.2338,43.8784,3.5476,h
6.2757,10.816,28.1201,0.3659,10.785,174.4719,0.5401,37.1247,58.3736,2.6862,h
-303.634,46.5785,204.052,0.0239,93.1411,256.171,0.0452,-175.811,45.678,4.5762,h
-200.2293,52.3581,174.8438,0.0435,86.838,315.7514,0.1332,-165.9498,44.9263,4.1427,h
-69.9086,8.8387,51.1555,0.1409,40.1511,288.6564,0.2504,-30.7479,31.398,2.8362,h
-76.0582,-8.9767,73.5159,0.1184,14.9211,189.3384,0.2332,14.3328,49.1442,2.9791,h
31.9826,10.7723,60.5877,0.1894,13.0235,280.607,0.36,50.8445,0.6164,2.9501,h
217.9336,-21.5542,187.4254,0.1458,36.4627,238.0995,0.2731,90.0964,9.0153,2.8737,h
-3.8804,24.9493,119.6872,0.0488,49.1045,251.1602,0.1032,-121.4758,37.48,3.542,h
-57.9887,-11.6339,48.2208,0.1651,20.5177,96.6441,0.2928,-38.6868,15.6936,2.9462,h
-0.7971,-7.9848,20.5569,0.4021,9.3607,214.83,0.6596,12.6821,75.158,2.3711,h
-2.4848,-12.7457,21.1773,0.615,14.3914,235.8099,0.8617,5.5418,21.9203,2.3021,h
19.7267,-4.3676,19.4502,0.4302,9.1554,182.013,0.6651,14.5702,36.3441,2.3324,h
14.7287,-11.2749,14.0343,0.4477,8.5698,123.216,0.8757,4.5391,13.2698,2.404,h
-74.954,-24.6206,142.6733,0.0704,50.4449,290.7578,0.14,-121.6169,48.9907,3.7499,h
92.303,36.4384,141.003,0.1141,66.975,156.006,0.2217,156.047,48.632,3.1455,h
-28.318,6.3496,23.4184,0.2815,5.3755,85.8332,0.5344,-6.5909,89.2573,2.5235,h
30.0231,5.8187,38.0349,0.3062,12.8489,246.087,0.573,17.8761,40.2139,2.2504,h
80.2106,13.8625,51.3353,0.0978,22.9458,110.822,0.1899,-30.2156,10.755,3.0204,h
-2.1684,7.8156,16.7578,0.393,10.9846,258.1,0.6371,5.9657,88.4385,2.5832,h
36.5125,-5.153,42.1812,0.1849,8.9408,104.508,0.3577,-15.2216,26.4708,2.7645,h
3.8446,8.3505,24.9618,0.2399,21.5161,117.269,0.3619,12.366,78.131,2.5717,h
-42.4529,24.0285,79.1839,0.2353,27.3956,284.165,0.4039,46.8425,11.082,2.7882,h
-107.9365,69.8837,120.4056,0.0328,71.2754,175.3863,0.0572,-93.9163,68.661,3.6697,h
-42.5233,25.8869,117.746,0.2347,35.725,224.049,0.4203,-147.973,38.0633,2.7709,h
-117.972,25.2845,71.5814,0.1603,37.0807,223.778,0.3102,73.8767,13.14,3.0243,h
-58.6313,-12.5173,52.0233,0.1895,29.4855,266.2687,0.3057,-21.0838,2.1899,2.9985,h
19.8538,4.9234,19.9341,0.4498,6.9203,119.746,0.8026,14.4316,41.328,2.1889,h
-19.1027,-12.1617,19.5513,0.2611,16.5461,260.4947,0.5106,-12.7235,51.5248,2.3879,h
-11.3256,-6.6249,62.9536,0.1455,10.3627,155.888,0.29,30.6515,25.276,3.0372,h
-22.071,1.2753,20.4262,0.3956,8.99,118.875,0.6408,-13.2272,61.917,2.3139,h
-221.0336,57.6741,126.5051,0.1523,86.495,333.6983,0.3189,102.9845,51.0941,3.3422,h
4.8097,6.5697,10.4161,0.2659,10.0996,264.9734,0.4747,13.1852,52.0483,2.4326,h
-32.0823,2.1437,89.3079,0.132,17.0889,90.0348,0.2368,-27.4805,85.8821,3.1438,h
18.1382,17.4892,56.4481,0.0877,22.4001,184.1571,0.1815,-37.6199,48.8909,3.2609,h
-121.1444,-30.1656,183.9089,0.1554,44.1347,301.5343,0.23,-175.0661,35.0736,3.3281,h
42.8552,5.7322,31.5733,0.3156,8.1849,74.7498,0.649,24.0236,44.2908,2.4632,h
-34.3276,29.6468,95.0578,0.1382,52.2048,287.852,0.2556,-77.2771,47.8133,3.4675,h
-161.2025,-23.5357,105.5703,0.1617,30.1647,237.1594,0.294,78.1421,49.2844,3.2129,h
-66.8504,-6.1345,94.8489,0.1531,24.7965,335.9071,0.3003,57.2807,23.194,3.1622,h
-30.54,-12.5817,75.1286,0.1479,26.9409,305.5845,0.2964,-48.442,7.1122,3.103,h
-7.5451,-8.9577,42.0985,0.1763,12.1855,150.519,0.3328,22.8265,57.0152,2.8162,h
6.1188,-0.1698,25.3293,0.281,13.2649,150.1636,0.5388,-16.4616,44.6062,2.4484,h
-0.0457,11.1834,17.7926,0.4364,11.619,221.105,0.6003,-8.0966,40.877,2.5139,h
-173.659,-127.028,198.947,0.0475,139.436,299.096,0.0901,-50.9589,66.528,3.9829,h
-92.0114,-10.2955,160.6953,0.2464,23.5113,270.5861,0.425,-99.9844,41.3427,3.0259,h
-17.5876,5.4779,75.8509,0.2201,13.6915,323.6263,0.3277,65.2814,13.2984,3.0963,h
-20.0772,-13.9279,25.6521,0.3087,23.0307,170.4148,0.5992,-16.5121,85.5133,2.6577,h
10.9106,24.074,38.2926,0.1947,25.2371,261.8841,0.312,23.2339,89.5333,2.8786,h
46.9323,-38.669,73.5481,0.1356,28.6387,265.3557,0.2119,35.369,21.3662,3.0656,h
11.3707,9.3868,20.9059,0.2861,11.2361,232.767,0.5607,19.1314,47.3096,2.238,h
50.7556,4.267,43.2,0.2355,8.8465,263.5995,0.449,48.0358,21.9706,2.7426,h
49.3394,9.4687,71.5181,0.1155,19.5946,259.5957,0.2514,48.8108,0.5301,3.1573,h
-34.966,-26.7945,54.5124,0.1497,33.6611,286.987,0.2914,14.5603,10.2328,2.7029,h
46.3342,13.7309,115.778,0.1119,19.7697,260.265,0.2188,78.6337,29.9116,3.2576,h
-28.1819,-13.1906,38.2019,0.2701,9.6268,150.1557,0.4647,1.2728,75.1594,2.428,h
-209.305,-67.4008,189.27,0.0827,72.6158,221.03,0.1572,-102.769,60.9866,3.4079,h
26.0481,8.0166,24.204,0.3268,10.0413,96.0127,0.5398,8.6357,22.2515,2.5978,h
-27.6638,9.6441,48.3573,0.2534,15.6513,229.906,0.4427,-57.4251,56.0701,2.634,h
-22.4605,8.9256,31.2219,0.1512,14.747,193.331,0.2976,-14.42,46.701,2.6232,h
-122.2813,-21.8371,106.7713,0.0634,29.1894,231.5108,0.1405,75.7553,29.5828,3.3126,h
12.5308,-6.2717,41.1311,0.1749,11.8766,83.9431,0.3387,15.5827,74.6525,2.9079,h
40.7602,4.3802,43.2166,0.1979,9.1758,246.537,0.3697,-19.5877,55.468,2.8603,h
20.7965,-9.086,27.0565,0.3699,12.7519,153.2,0.5903,18.9936,49.203,2.6037,h
-133.198,45.927,144.18,0.0608,67.3286,384.243,0.1187,-110.0,65.4676,3.6516,h
72.495,28.0555,90.7575,0.0714,48.9575,31.9044,0.1206,41.1313,26.8347,3.503,h
18.891,-10.2764,30.2961,0.2421,11.6071,195.078,0.4376,23.0618,23.3886,2.8627,h
9.8142,6.689,22.363,0.3566,11.6285,148.678,0.5937,21.2192,38.9391,2.4793,h
-23.4812,-17.232,109.5866,0.1031,19.2107,209.4225,0.1669,79.6084,15.5528,3.2331,h
-32.0883,8.9043,36.8281,0.2479,9.5478,98.086,0.4469,-24.1504,34.0317,2.3942,h
54.8471,-20.5584,49.5366,0.1146,25.5985,287.843,0.2279,44.6411,13.989,2.9023,h
39.3169,-16.4915,57.0075,0.1122,18.2729,273.6688,0.2584,39.7592,30.2986,3.0566,h
-2.685,-9.3491,21.308,0.321,11.5462,235.812,0.605,11.3902,25.5049,2.5781,h
11.9538,-40.9078,126.2551,0.0825,65.3239,231.8873,0.2062,-64.1497,81.5658,3.1988,h
-12.2415,11.7474,19.7768,0.4537,11.367,240.194,0.7413,-14.1178,65.002,2.4133,h
11.3707,11.3514,22.7146,0.2352,16.1697,228.628,0.4519,14.0026,15.825,2.4314,h
13.3799,-7.3469,22.9363,0.3304,10.0311,200.879,0.5945,-14.7354,26.4764,2.5397,h
12.5358,8.8934,51.9117,0.2135,12.0387,152.123,0.3505,32.4856,49.227,2.955,h
11.574,7.7639,36.9222,0.2398,24.8825,124.2763,0.395,36.5334,40.404,2.4162,h
-22.6492,19.6444,95.2365,0.1712,21.7442,315.83,0.3337,51.4829,27.242,3.3173,h
78.3522,13.5087,64.9836,0.068,36.9749,225.778,0.124,51.9287,26.7146,3.2032,h
60.7655,39.2783,124.014,0.0282,55.8011,259.552,0.0549,98.2482,7.8144,4.4176,h
147.373,-1.7177,222.418,0.1408,14.5959,110.643,0.2608,216.985,16.884,2.9141,h
-159.335,-17.6206,133.524,0.038,65.5287,314.584,0.075,72.1716,47.302,4.1993,h
-10.8668,21.3749,44.3165,0.1101,29.8201,230.747,0.2022,22.7405,76.952,3.0247,h
