fWidth,fM3Long,fSize,fDist,fConc1,fAsym,fAlpha,fM3Trans,fLength,fConc,class
9.9458,-18.637,2.3189,77.3638,0.4258,6.2069,9.7836,5.4192,14.2041,0.7329,h
10.2406,20.5153,2.5687,172.7491,0.3943,34.0682,36.3529,13.2999,35.6486,0.6035,h
10.2222,20.4414,2.6669,245.6626,0.1669,-83.055,46.7688,-4.0038,57.0817,0.3388,h
67.4497,75.989,3.0515,221.702,0.0928,-12.667,2.2464,42.4858,117.091,0.1767,h
12.2335,6.333,2.528,212.2398,0.3579,16.3805,30.8802,-4.6724,15.7018,0.6525,h
10.4671,10.3028,2.4346,225.26,0.318,22.7385,46.7955,-4.2936,18.287,0.5846,h
55.7884,145.672,3.1599,128.882,0.1484,121.629,54.566,57.0811,173.943,0.2457,h
22.4218,-21.2863,2.6289,70.7253,0.2503,0.7043,87.9369,16.2589,24.4639,0.4371,h
11.6583,15.3469,2.5933,252.737,0.3533,17.3474,40.0296,11.4318,22.3835,0.6224,h
10.3235,14.674,2.3766,110.134,0.4433,-7.1192,71.226,-5.4557,17.9003,0.7143,h
51.7954,-76.272,3.5083,210.941,0.0551,-21.4176,35.6301,29.9947,88.7261,0.1092,h
8.6884,1.1238,2.5738,188.1051,0.3048,-13.6175,23.8544,1.7893,22.182,0.5376,h
84.9199,87.5253,3.393,123.392,0.103,-185.769,16.526,49.807,179.439,0.1788,h
37.5868,-45.6124,3.2052,193.279,0.0814,4.3072,61.024,36.8138,65.5206,0.159,h
22.4552,65.9063,2.9952,275.675,0.2068,-106.407,57.995,-20.2775,135.803,0.3741,h
17.3386,17.6107,2.5453,227.212,0.4088,3.2623,46.2043,17.9891,20.4682,0.5869,h
88.3026,83.0957,3.7016,392.144,0.0862,83.3153,53.102,62.6282,98.2117,0.1658,h
9.84,-42.9702,2.4961,249.1974,0.2908,-53.4067,26.7642,-10.796,49.6425,0.5485,h
19.0707,10.9499,2.8189,167.437,0.1555,-6.1456,56.591,-8.2602,25.0586,0.302,h
2.2078,20.2097,2.3803,190.6358,0.4716,-16.7315,53.0785,-1.1527,27.7118,0.8141,h
16.2718,-24.6387,2.372,172.786,0.2272,-27.5441,40.3891,-11.7319,28.2374,0.4416,h
9.6927,13.5207,2.4502,144.989,0.3564,-1.2294,42.3649,6.454,21.1547,0.6277,h
17.6867,162.212,2.5966,205.285,0.2848,128.579,8.699,6.6312,189.129,0.4734,h
0.0,4.811,2.2292,137.362,0.4336,-0.177,49.162,0.0,22.5768,0.7198,h
10.8968,-83.0124,2.7029,302.941,0.2884,-89.2124,24.8625,-6.2988,119.415,0.4896,h
7.2554,21.8099,2.8804,119.9482,0.1687,42.9379,41.7694,9.4228,56.6882,0.2991,h
0.0,0.0,2.055,79.7426,0.4185,0.0,12.199,-10.7059,22.8019,0.7401,h
78.0536,-132.285,3.5381,274.345,0.0859,-206.985,80.9627,74.0651,191.75,0.1547,h
11.3503,16.6312,2.4271,87.6406,0.2117,1.3112,59.5235,-6.2395,30.1506,0.4308,h
55.6146,122.7247,3.6952,178.2544,0.0293,107.216,64.1905,37.5821,158.9654,0.0639,h
65.0119,45.0347,4.1019,316.815,0.0482,-204.984,31.3419,-44.2814,129.744,0.0904,h
20.924,25.2975,2.6997,130.2067,0.1527,81.2,20.778,-20.2699,73.889,0.2487,h
18.4372,30.7272,2.7427,249.581,0.2486,29.5189,54.1425,12.0418,33.2159,0.3617,h
8.7083,-21.4784,2.6503,114.334,0.3031,-17.7689,30.705,9.0608,31.5647,0.5794,h
13.3743,15.0513,3.1342,158.6521,0.1175,17.3033,82.8678,-9.1687,83.9196,0.2105,h
15.8429,34.9453,2.7129,202.8994,0.1543,48.3746,56.4333,8.769,40.9413,0.2979,h
6.3785,20.9552,2.5867,164.4435,0.4315,42.2285,21.4831,-2.9335,21.1512,0.7077,h
11.9121,4.8126,2.6637,244.982,0.3894,5.5102,7.736,8.3512,14.805,0.6508,h
16.221,9.2782,2.6031,44.9016,0.2905,-12.974,39.1318,9.3508,18.6485,0.5486,h
8.8483,-14.2938,2.7387,212.2864,0.2831,7.6634,52.3229,3.1596,34.3785,0.436,h
49.7622,-91.3556,3.2971,254.8939,0.1136,-144.8928,33.4438,-39.1199,147.5111,0.2135,h
16.5732,27.367,2.3528,64.9341,0.3852,6.4741,36.1593,10.4684,21.3864,0.7327,h
43.2331,-113.263,3.5877,372.951,0.1405,8.0994,8.486,27.1425,111.372,0.2574,h
11.4882,-34.8375,2.8896,57.0755,0.1747,-33.6277,24.165,-7.2508,50.5496,0.3172,h
52.5378,-160.6685,3.4971,292.4028,0.1134,-96.4934,56.5044,47.0535,197.2885,0.2249,h
67.7974,-110.008,3.5938,237.16,0.0829,-280.596,86.5559,-63.7341,166.518,0.1348,h
30.1932,76.965,2.7654,123.8843,0.2168,65.479,81.213,-19.495,83.9567,0.3561,h
13.3367,14.928,2.4624,148.372,0.281,11.6139,20.3804,-9.3009,25.7838,0.4793,h
24.5918,24.6564,3.2824,255.6575,0.0704,44.6029,79.7353,13.8598,112.7844,0.1398,h
7.7574,-14.521,2.5193,112.9381,0.3081,18.3078,59.2104,-3.542,24.1995,0.4792,h
56.7787,-112.997,3.4059,265.829,0.1345,-151.936,54.941,52.2635,159.22,0.2129,h
13.9934,18.8001,2.8847,106.5458,0.1886,24.2043,82.3925,-9.2038,41.4798,0.3495,h
43.8052,-63.9611,3.1059,172.733,0.1085,-110.397,78.548,-63.1619,92.9886,0.1936,h
6.497,21.5213,2.7193,234.207,0.3273,26.78,46.056,-8.2411,35.1379,0.5954,h
31.3302,-44.6535,2.828,96.2032,0.1181,-57.7337,21.4301,-7.4847,48.6009,0.2273,h
10.0908,-18.2864,2.3646,265.617,0.3218,-6.9375,77.663,8.0077,24.5597,0.5313,h
17.2973,-11.6192,2.5315,156.1766,0.2217,-37.4065,69.3006,-12.7428,23.0957,0.4002,h
14.5084,14.3089,2.4893,186.076,0.3225,5.4312,21.423,12.849,23.964,0.5446,h
26.3752,51.7397,2.8671,276.5844,0.1633,-47.1773,14.8433,12.6183,53.5342,0.3405,h
10.0448,22.3744,2.3563,192.1491,0.3201,20.2303,58.2024,-9.4327,18.5949,0.5466,h
14.1015,22.221,2.5821,197.7587,0.3167,13.4524,36.3869,18.227,18.4306,0.5182,h
8.3967,19.9794,2.5119,173.63,0.3246,43.1316,2.534,-5.0635,36.5516,0.5538,h
72.4744,196.643,3.2472,191.605,0.0733,77.0394,67.5281,-82.5138,173.882,0.1398,h
7.6929,3.2959,2.523,206.73,0.2777,17.1327,25.287,6.1675,29.6942,0.4932,h
10.5625,-4.5808,2.8595,94.627,0.2356,-8.8847,81.5486,5.7092,54.5251,0.4729,h
3.1912,21.5177,2.7012,162.9441,0.2379,30.772,81.6321,-1.5719,39.3161,0.4615,h
30.1159,-218.1265,3.6056,93.7571,0.0534,-235.4168,2.0516,13.2204,182.1988,0.1217,h
45.2814,-69.8309,3.3627,278.961,0.1351,-38.5649,19.928,10.9705,84.8561,0.2508,h
18.0768,-47.2159,3.0999,234.0607,0.1448,5.7083,67.3162,-14.1545,46.3507,0.242,h
49.1206,-53.8606,3.3402,141.637,0.0688,-63.4399,27.139,-43.5374,75.1978,0.1316,h
7.2247,-36.2658,3.0021,156.1852,0.1069,-24.5622,24.7205,-7.6131,61.7547,0.2433,h
10.8532,14.9856,2.5321,253.204,0.3627,23.6775,80.3583,-7.2004,22.2431,0.6432,h
6.1255,-37.3063,2.7225,69.3102,0.3008,-46.6718,48.223,-7.145,39.9257,0.4622,h
9.2414,23.2299,2.7926,186.0689,0.2214,25.3189,32.5796,9.2156,36.3425,0.3956,h
64.3245,-57.0294,3.4831,339.734,0.1757,6.0804,9.532,62.7771,74.837,0.3005,h
12.5002,-6.0448,2.1824,192.2809,0.414,-17.5473,42.7782,-10.0996,15.0563,0.8173,h
29.478,19.857,3.2032,94.2075,0.093,27.1059,32.2261,-36.8857,123.2858,0.1452,h
4.9075,7.482,2.3023,57.8698,0.4709,-7.9265,22.1043,1.4929,18.0766,0.7805,h
25.1815,-18.801,2.7124,299.2486,0.3845,-40.8749,10.2974,-20.6084,52.5772,0.542,h
88.0211,79.9657,3.4831,301.3919,0.0985,48.1103,44.4057,-103.8981,123.7507,0.2012,h
14.281,-9.2701,2.5447,222.365,0.2097,-18.561,85.3588,1.9799,25.5669,0.388,h
8.9402,13.6819,2.3579,153.163,0.4715,-4.5386,31.8911,-10.3342,19.0902,0.6886,h
29.0156,58.1828,2.9039,246.989,0.2027,-165.174,51.4316,-22.0201,141.569,0.3943,h
58.5352,-57.552,3.8619,387.7073,0.1011,-96.7451,1.1715,-31.9197,87.3343,0.1653,h
40.049,-62.3433,3.3995,276.301,0.0867,-131.708,31.124,36.9203,131.913,0.1606,h
21.6688,-60.4121,2.8651,294.125,0.1506,-0.9184,45.9286,11.1616,144.2787,0.2941,h
6.5379,-7.9053,2.5653,245.82,0.3826,13.5582,89.6184,-6.4439,14.1816,0.6993,h
71.5243,-149.21,3.3483,450.349,0.2226,-174.906,72.373,105.178,183.615,0.3686,h
14.9488,36.1808,3.1826,173.01,0.1061,-45.1604,65.25,12.8535,82.6957,0.2069,h
58.4285,-125.992,3.4741,322.531,0.1277,-111.754,4.9415,42.0549,164.761,0.2497,h
26.5938,15.7857,2.8485,228.891,0.2077,-22.5709,31.0487,17.1143,31.0617,0.377,h
63.2093,-157.9789,3.4856,267.1959,0.107,-213.4146,5.3315,-55.0724,174.1801,0.1598,h
36.506,82.5201,3.0806,240.906,0.169,-211.353,61.3424,34.2297,216.472,0.3032,h
8.9492,10.5927,2.3874,126.393,0.3586,24.0649,36.306,1.8768,20.7522,0.6434,h
77.1222,102.712,4.2303,372.226,0.0443,-45.5278,68.7039,45.7916,124.645,0.0886,h
15.072,70.2169,3.0983,343.605,0.2341,-6.3485,38.022,-6.0354,78.945,0.3979,h
9.5686,8.7888,2.3383,189.7578,0.3556,-3.0337,58.6985,5.3275,17.264,0.5855,h
9.5742,-19.1496,2.2878,263.527,0.3737,-21.8203,60.172,-11.3251,22.2424,0.634,h
12.04,20.162,2.3222,172.357,0.35,8.0081,84.1116,-8.6653,19.5897,0.6524,h
37.0725,33.1541,3.4754,226.924,0.0745,26.7641,45.9408,35.6429,61.1986,0.1379,h
10.6768,56.231,3.1317,170.2389,0.1158,39.7241,25.2735,11.7694,73.7689,0.2182,h
9.4478,-20.0852,2.5242,164.8975,0.3334,-31.309,62.7012,-8.8221,24.3894,0.5639,h
18.5832,-43.8958,2.7749,196.905,0.1301,-37.3059,61.1893,-13.465,50.3232,0.2385,h
36.5982,-112.3856,2.8866,266.4057,0.2306,-52.8348,50.6146,-10.2923,103.557,0.3965,h
8.5135,8.7851,2.3212,98.9462,0.51,10.9355,36.157,7.7255,10.1722,0.8271,h
11.6611,-15.1042,2.4311,69.2744,0.3535,-27.0855,14.9228,10.1033,19.0116,0.5961,h
9.2433,6.2643,2.3253,205.991,0.4563,14.2011,62.4361,11.5703,13.8117,0.8511,h
25.3229,68.1273,3.3427,237.2386,0.0736,68.506,57.5178,28.0317,124.4561,0.1508,h
11.4671,14.4059,2.7017,175.9077,0.249,7.1733,27.7193,10.3611,21.5093,0.4379,h
13.653,-27.0903,2.5521,241.166,0.2875,-34.6689,46.2848,-9.3098,39.8955,0.5498,h
7.4257,7.8638,2.3454,204.295,0.4718,-2.786,86.5675,-2.7913,18.761,0.781,h
15.1584,15.4084,2.5353,161.913,0.3338,9.4394,50.547,12.813,21.9614,0.519,h
31.4493,-31.0978,2.923,142.638,0.0854,-33.0647,36.1302,5.5287,45.7594,0.1648,h
14.0561,7.6449,2.6839,97.7341,0.2308,-16.2866,38.023,-9.2172,27.7996,0.4203,h
19.0874,14.8639,2.9408,101.636,0.1874,-30.7316,77.979,18.0861,46.6814,0.3117,h
66.078,109.721,3.1148,181.083,0.0764,52.0003,57.8273,-40.4037,100.782,0.152,h
57.3847,48.6703,3.2743,254.302,0.0853,104.84,29.038,-46.7597,80.1738,0.1601,h
19.0776,-19.6776,2.5934,173.0274,0.2105,4.8405,4.3498,-5.0824,31.5307,0.3967,h
24.555,35.8694,3.0206,125.349,0.1435,16.6413,39.6853,-12.46,46.6248,0.2766,h
8.9079,14.5442,2.7999,236.3672,0.2757,12.9749,7.3189,-2.9468,26.2755,0.5205,h
10.3612,-18.4092,2.5145,177.891,0.4052,-17.2761,45.883,9.5312,21.3905,0.6453,h
20.3418,48.7401,2.8896,96.7666,0.1876,57.039,46.0287,-7.2719,77.6281,0.3649,h
27.9342,59.8391,2.8505,268.8638,0.1669,-103.8315,8.2156,10.8341,57.97,0.2944,h
11.6269,3.5972,2.6977,214.6567,0.2962,-4.6309,32.3187,-8.5648,15.5026,0.5482,h
26.4051,116.1159,2.8694,305.4307,0.1531,69.5521,44.04,-14.4754,108.8346,0.2847,h
12.8554,-6.0294,2.357,131.905,0.2747,-17.4217,58.573,-7.7629,20.0073,0.5495,h
10.738,21.1088,2.7927,237.511,0.2635,-2.5581,25.071,6.4383,29.864,0.4996,h
93.1625,-168.467,4.0162,358.784,0.0515,-243.257,68.635,-52.3194,223.467,0.1024,h
24.4129,-18.6764,2.5244,176.814,0.2018,-12.3489,79.439,19.8253,25.5185,0.3767,h
8.3588,24.9024,2.4612,102.2483,0.2591,9.4232,46.1951,3.6607,29.5565,0.5121,h
54.022,102.8838,3.0935,237.1545,0.143,81.3953,84.6909,-59.8916,113.5454,0.191,h
20.7914,40.9235,2.9151,223.365,0.1052,75.8749,18.6886,-12.6686,60.0953,0.2006,h
12.794,25.3402,2.4518,209.325,0.2845,19.259,44.754,8.6476,30.2887,0.4806,h
61.148,103.033,3.4222,91.8914,0.0611,45.5381,35.658,57.9148,171.671,0.1139,h
59.6299,-178.559,3.304,128.5567,0.1147,396.3379,57.5015,-45.1044,294.3411,0.1888,h
23.6987,60.9371,3.3637,268.913,0.0631,73.0005,56.6926,-6.9337,69.3297,0.1189,h
60.2918,-125.772,3.457,310.547,0.1143,11.9961,32.456,59.6241,179.591,0.2175,h
2.0429,-7.633,2.1337,237.998,0.2904,1.6685,44.2466,0.9916,14.8519,0.541,h
8.3126,33.7269,2.5955,223.1163,0.3044,31.7919,19.982,-11.1716,26.1467,0.4855,h
33.8832,-41.7704,3.4581,271.924,0.159,-71.0578,40.1133,-22.1998,65.9948,0.2372,h
92.2572,-70.7409,3.3439,326.1471,0.1361,209.7211,63.5359,77.5179,159.0142,0.2028,h
10.8784,23.3556,2.8017,133.618,0.1965,21.6737,41.94,5.0008,33.5271,0.3757,h
28.1192,-21.6869,3.0382,159.453,0.1058,26.1454,86.1683,-26.0321,46.5019,0.2033,h
24.2466,-74.1335,2.8102,302.58,0.233,-87.2308,10.0367,7.8635,99.5006,0.4628,h
8.0127,-13.6162,2.4728,83.7151,0.436,3.4746,35.442,10.3856,20.6036,0.6869,h
9.5983,0.3058,2.6217,250.8145,0.2164,7.6981,88.2399,-11.3009,38.6174,0.3609,h
59.7478,127.103,4.0229,295.34,0.0484,127.156,85.576,40.4597,200.881,0.0864,h
22.2333,-15.7213,2.9639,127.5368,0.1767,-31.9168,0.6088,-10.9128,37.0475,0.3335,h
41.0479,-75.8655,3.7118,121.951,0.043,-223.369,16.809,9.4872,229.452,0.0732,h
18.4251,-43.5722,3.2746,214.3619,0.0881,-27.6277,87.572,-10.1812,110.8959,0.1287,h
15.3263,23.1146,2.5076,147.2857,0.3211,27.5058,43.9538,-20.1709,19.3968,0.5567,h
137.2039,-114.4262,4.8252,223.3783,0.0103,-167.003,58.4804,-78.7464,170.3012,0.0188,h
17.5755,-32.4009,2.9085,147.1831,0.1477,-46.5172,71.3214,14.3317,46.7412,0.2545,h
16.4744,50.0607,2.7128,225.4924,0.2502,18.8727,81.1298,17.9983,43.2398,0.4054,h
0.0,-15.6732,2.666,138.577,0.4498,9.5794,34.225,0.0,20.0845,0.8846,h
11.2118,-20.7967,2.4851,98.4314,0.2448,-4.2911,53.0969,-9.3412,26.7613,0.4228,h
17.6795,20.1591,2.7328,214.79,0.1582,8.0455,52.9899,5.8608,29.3664,0.3108,h
12.1361,18.0124,2.6799,227.721,0.4127,18.9183,20.69,-9.4902,19.8126,0.6813,h
13.4118,-11.5505,2.7214,200.171,0.1643,36.0954,63.5078,12.8412,40.7146,0.3229,h
9.5213,-13.7595,2.5315,135.2,0.4044,-20.4791,87.7668,1.8875,19.3067,0.6088,h
15.6173,-5.9609,2.5211,37.6749,0.2485,-0.3193,82.2507,-6.9701,19.2665,0.4518,h
16.912,-40.0841,2.4829,80.6655,0.2286,-49.6099,67.605,-9.8338,49.9271,0.4375,h
25.7031,33.0477,2.9088,283.915,0.2684,-56.916,15.196,19.3811,65.8683,0.4602,h
7.3824,-32.8675,2.4778,148.036,0.2978,-33.7998,4.5181,1.2844,47.9365,0.5025,h
8.7375,23.8253,2.5508,142.235,0.3446,31.0832,64.6328,7.8849,29.4527,0.5513,h
8.9525,17.8951,2.6199,154.5261,0.267,7.0096,54.7903,7.1224,26.2925,0.4901,h
10.2554,-18.3492,2.4706,146.967,0.2961,-6.2021,73.9672,7.5862,24.4766,0.511,h
16.3057,-8.7164,2.5353,58.388,0.4009,-5.8563,68.8497,8.7247,19.7064,0.5673,h
11.1893,6.9433,2.3284,219.714,0.3028,-1.6795,19.779,4.7963,17.1868,0.5587,h
48.6587,-117.82,3.5949,323.658,0.0845,-96.5366,28.412,32.14,117.546,0.1484,h
58.3893,76.7832,3.2865,131.135,0.1528,-258.404,13.8834,-33.7074,230.579,0.2689,h
10.0317,-2.7401,2.4158,197.661,0.4127,-14.9156,33.723,11.8423,13.5634,0.8177,h
36.207,-34.7814,3.0848,297.626,0.1024,-64.5316,49.2599,-31.949,49.4001,0.1974,h
26.0494,22.5246,2.8122,269.359,0.1595,17.0426,72.543,7.0038,35.4955,0.2943,h
14.876,-21.3988,2.3181,220.7329,0.2468,-32.5429,7.6909,6.266,15.6624,0.5084,h
49.7885,-93.0779,3.5218,303.3794,0.1037,-228.8788,81.6312,32.1942,173.6085,0.2063,h
11.0417,-6.3249,2.3617,118.254,0.3674,1.8765,46.3891,-7.2341,16.9746,0.613,h
52.2684,51.0529,2.9472,234.801,0.1666,64.3725,55.164,-30.3526,67.1505,0.3072,h
18.4628,34.6759,3.0304,34.7187,0.1165,-65.896,4.4581,-10.2942,85.3087,0.2631,h
14.8399,49.1708,3.1906,303.2034,0.1549,-82.4744,22.17,-12.2346,69.7257,0.2659,h
58.6567,179.7483,3.6,121.3655,0.0371,68.0089,48.6437,-51.5118,161.2946,0.0956,h
37.8378,-69.5143,2.9088,164.9853,0.1334,-53.4761,21.2348,26.1886,92.7671,0.2759,h
17.2241,18.1864,2.6739,124.764,0.2617,17.4161,2.9235,12.6458,25.2494,0.447,h
24.5772,62.1634,2.7566,243.628,0.1708,48.6413,45.402,-18.2032,67.2183,0.3327,h
43.9708,25.506,3.012,257.834,0.2534,-108.759,51.079,33.2724,92.9148,0.3589,h
12.4808,20.8568,2.7657,60.7575,0.2461,-1.3577,16.2791,-8.5808,31.1572,0.3962,h
20.9071,64.5593,2.8398,144.7271,0.157,59.3684,57.4882,-5.3056,60.1978,0.2752,h
55.4915,-108.63,3.5721,105.067,0.0818,-22.6729,89.672,51.2736,87.9463,0.1372,h
41.2913,-127.2428,3.5157,265.9097,0.1343,-198.4633,23.5014,37.5142,157.593,0.1946,h
14.5312,-14.3936,2.5551,130.194,0.2354,-11.1828,50.1338,-11.9782,28.5649,0.4345,h
24.797,-27.2124,2.8215,58.6548,0.1486,-18.2085,62.685,-17.38,41.7345,0.2685,h
14.4025,-76.3446,2.8432,65.1151,0.226,-47.4258,41.471,14.2797,75.4502,0.4075,h
23.1835,64.0779,3.1913,242.437,0.0911,-108.606,26.7396,-6.1224,149.174,0.1687,h
10.571,14.7551,2.6004,197.907,0.3802,22.5836,38.241,10.8077,20.8891,0.66,h
9.1894,20.1713,2.4822,238.787,0.3081,7.1629,46.481,-8.2695,27.5751,0.5371,h
12.9846,37.3264,2.9138,148.5,0.1457,13.4931,18.3269,2.7799,53.9798,0.2829,h
21.9367,80.7706,3.1801,254.713,0.0974,95.2674,36.8746,21.4849,109.73,0.1909,h
13.9986,26.1503,2.7619,203.951,0.1964,18.3608,78.462,-2.1074,44.4845,0.3183,h
7.547,12.1196,2.7485,94.4904,0.294,15.9049,49.5059,1.2232,25.731,0.494,h
78.9017,-107.986,3.5081,320.589,0.1277,-34.0749,66.182,-49.9455,168.068,0.2328,h
31.2872,168.544,3.1882,22.5724,0.1066,45.115,7.886,-15.8673,132.299,0.1925,h
9.2877,59.4849,2.3345,289.785,0.4421,-112.053,36.432,8.4801,100.157,0.6481,h
29.7304,-48.2333,3.1676,178.372,0.1322,48.3665,85.4055,-19.3455,76.0232,0.2407,h
12.9688,21.8825,2.4857,208.791,0.3056,0.0363,10.1501,7.8929,24.37,0.5131,h
17.6218,-17.2838,2.9605,134.194,0.144,78.2482,51.603,11.0164,51.4841,0.2464,h
9.7789,4.663,2.5095,205.2095,0.4757,-3.0844,31.1612,8.9316,14.042,0.754,h
59.856,50.4788,3.8122,167.1689,0.0141,-24.1408,73.9617,28.4318,90.5857,0.0925,h
9.5265,43.9407,3.2285,245.4822,0.108,-106.1764,56.7255,11.0373,83.7821,0.1906,h
21.6946,52.1023,3.1739,274.7409,0.2041,-45.3412,36.9876,22.5905,62.3597,0.3087,h
22.408,-7.4329,2.9469,260.658,0.1701,23.0568,80.8649,5.8207,31.4119,0.2915,h
20.9876,56.2955,3.2055,300.513,0.1,31.7866,32.0834,7.0787,91.1155,0.1975,h
53.6321,125.085,3.1099,192.863,0.172,-269.518,24.795,-49.7099,276.247,0.3315,h
10.9257,37.9444,2.8482,203.119,0.2362,29.1162,39.744,-7.2975,45.0124,0.3872,h
41.8733,-109.8362,3.3903,395.0295,0.1345,-84.3968,4.1744,-21.9621,85.0943,0.2678,h
19.0863,-35.0592,2.9004,207.601,0.1629,-45.6985,54.952,-10.0775,41.8772,0.312,h
37.6328,-83.2947,2.9117,225.907,0.1256,-26.2619,59.0647,-11.7959,83.6467,0.2426,h
11.0174,-8.4396,2.2739,255.1573,0.3436,-23.2152,80.64,4.2005,18.424,0.5471,h
19.5491,38.7322,3.1449,257.642,0.1357,27.2114,52.673,14.0529,44.975,0.2385,h
13.4299,22.387,2.7275,226.536,0.3137,-2.7746,76.504,-11.4591,30.0029,0.5169,h
31.8561,-69.0517,3.464,325.287,0.1235,-37.8917,10.009,-26.0874,134.83,0.2387,h
56.9402,-25.8577,3.6219,126.6506,0.0486,-134.0993,57.2665,55.8384,109.8235,0.0779,h
10.4729,23.5121,2.3473,244.719,0.3843,28.1581,51.1425,-9.9098,28.403,0.5708,h
11.5649,36.3378,2.866,239.752,0.2457,16.5901,18.539,-8.451,42.0829,0.3921,h
94.9334,-84.5031,4.2992,377.453,0.0514,47.0519,89.7025,-61.1651,130.892,0.0891,h
11.5257,39.966,3.1433,160.674,0.1219,33.5341,15.9883,-10.3594,79.4345,0.2408,h
32.1462,-129.417,3.0981,258.831,0.2653,-180.608,40.643,-24.0039,250.385,0.3558,h
45.8357,-184.0151,3.1955,313.2693,0.1972,-98.3537,31.0807,30.1335,184.5624,0.3381,h
26.4926,60.5134,2.9611,269.0673,0.1185,-133.7992,11.022,-10.8982,53.4351,0.2221,h
23.2372,72.5137,2.6376,140.8777,0.1772,67.4694,6.6241,-11.0667,78.5422,0.3207,h
11.5968,17.1736,2.5923,183.4009,0.332,30.5678,5.0091,12.08,12.3037,0.5306,h
62.3167,-104.47,3.3555,345.811,0.1378,-127.399,46.634,-11.5904,113.846,0.2258,h
97.2321,-69.6227,3.464,245.0717,0.067,-124.1095,82.9649,91.5418,178.294,0.0845,h
55.801,-76.9703,3.4351,195.0257,0.071,91.4071,84.1267,-53.0506,94.1881,0.1076,h
11.142,-5.8546,2.0917,171.345,0.417,14.6954,56.194,11.2518,13.0129,0.753,h
60.034,-230.861,3.1831,73.1879,0.0659,-287.561,54.3753,-55.6196,235.494,0.1181,h
8.0879,10.7335,2.4728,193.862,0.5774,-1.0364,39.6144,9.1531,17.4193,0.7508,h
29.0624,-69.814,3.3412,331.8356,0.1543,-139.7976,21.5078,-26.2826,121.5675,0.3196,h
19.1408,-32.71,2.6149,154.294,0.2367,-2.0584,30.8151,-13.798,32.9701,0.3883,h
56.3396,66.8591,3.1092,70.2807,0.1036,-43.9307,6.8589,44.5806,179.2481,0.1647,h
17.1761,104.646,2.6998,352.524,0.1886,101.374,9.9324,3.8947,123.889,0.3752,h
19.2094,-71.0943,2.7168,130.5655,0.1774,85.1381,39.6201,8.0555,68.8336,0.3168,h
12.8045,25.7066,2.7789,246.042,0.1955,24.346,35.9843,-9.1902,39.0647,0.3461,h
99.6922,-142.057,4.2499,332.525,0.0386,-151.265,62.258,-72.0713,150.427,0.0767,h
6.2789,37.1776,3.0242,172.1122,0.1994,44.8898,19.0842,6.6163,56.1998,0.3895,h
7.2547,20.0326,2.4543,212.0619,0.3493,27.2396,43.2879,-2.8368,27.0699,0.5766,h
19.0251,56.679,3.1179,288.7697,0.1498,-88.4741,47.4624,7.3541,107.7974,0.2478,h
11.1305,-3.0608,2.5496,222.591,0.4245,0.5645,75.574,11.8176,18.809,0.6037,h
24.8556,231.446,2.8765,78.7911,0.1654,129.91,20.158,14.6602,222.77,0.3269,h
63.9019,65.3617,3.1777,145.04,0.096,92.0991,58.3699,-55.5789,96.1021,0.1886,h
15.4678,7.0115,2.6106,124.1115,0.2396,-48.8375,44.7503,-9.4341,34.6358,0.4514,h
34.3454,-115.284,3.0147,238.257,0.0865,-54.7475,84.5433,25.1333,130.336,0.1634,h
46.8011,-63.735,3.5667,365.124,0.1103,7.9863,42.7899,35.2046,111.375,0.2067,h
11.6311,-41.3028,2.8296,152.548,0.1458,-77.7946,19.718,-7.48,57.7931,0.2754,h
15.051,-20.8315,2.6454,221.041,0.1889,35.9284,83.156,-10.8486,31.162,0.3756,h
17.0522,12.6475,2.5916,59.3604,0.3291,6.4469,78.673,12.9031,19.2295,0.4891,h
9.2692,31.1426,2.8887,193.375,0.2125,30.6996,39.539,4.1651,46.0322,0.4031,h
20.8562,147.477,2.8179,248.808,0.2,50.0152,7.3945,-4.7045,125.701,0.397,h
24.5423,-66.2854,2.894,237.565,0.164,-64.223,71.024,17.4604,83.4228,0.2936,h
23.85,-106.5174,2.7803,206.0471,0.2803,-17.2767,26.992,-10.2017,85.7777,0.4615,h
35.5752,107.078,3.3561,291.401,0.0887,-54.0293,51.0768,30.6711,149.545,0.1735,h
42.3421,73.8863,3.5625,227.8126,0.0473,59.5555,25.5453,-37.9681,100.4709,0.1389,h
44.4331,-91.3872,3.1192,294.7239,0.1692,-155.0594,14.3886,23.6277,127.2402,0.3204,h
14.1157,-16.0789,2.3829,210.051,0.3458,7.6399,83.5322,-5.9486,18.1865,0.5756,h
13.4738,13.5948,2.5676,196.192,0.2152,38.6563,79.375,7.3248,29.5321,0.3978,h
34.9385,85.0103,3.0743,208.4538,0.1193,163.3305,44.8894,-15.8488,156.9253,0.1688,h
5.7631,18.3969,2.4018,197.2919,0.279,28.4059,23.4659,10.6962,13.1015,0.5479,h
23.981,-54.837,2.9299,136.6318,0.1689,-12.4594,4.9917,-12.8509,59.8452,0.3091,h
68.3604,-34.4964,3.8487,393.465,0.0804,-87.1881,5.338,34.6979,86.7215,0.1561,h
11.9871,26.4956,2.5378,110.853,0.2072,-75.4331,56.827,4.7746,90.092,0.4029,h
19.9373,25.4383,2.9004,171.2665,0.2212,-7.4046,83.3861,-5.8472,24.6938,0.3607,h
17.6853,-48.078,2.7288,84.8962,0.1895,-72.7811,55.523,13.0506,80.5865,0.3735,h
