fLength,fWidth,fAlpha,fSize,fConc,fConc1,fM3Trans,fM3Long,fAsym,fDist,class
38.6776,25.1649,49.2563,2.9667,0.2193,0.1247,-1.7646,-14.1851,-26.6124,286.9275,h
24.3806,15.6248,34.0116,2.6853,0.4644,0.257,13.1202,20.4636,23.4741,169.221,h
26.2499,14.548,82.7315,2.5972,0.428,0.2493,9.2774,18.4927,-30.2397,123.013,h
220.773,73.6335,63.8379,4.159,0.0832,0.0417,68.9837,-197.551,-210.535,291.03,h
87.5887,31.0013,62.0475,3.1202,0.2214,0.1171,-10.384,-93.1094,-29.6565,138.826,h
137.2811,98.5659,24.82,3.5602,0.079,0.038,-108.6926,-152.5099,-49.5415,73.8507,h
135.8838,52.4818,85.6517,3.4942,0.1159,0.0645,-45.8003,188.7137,7.5169,288.441,h
24.4189,7.6296,25.8956,2.4232,0.7057,0.3755,-5.4684,-13.6852,14.9386,121.145,h
124.945,32.2042,28.5857,2.935,0.2822,0.1574,13.1563,63.7684,-114.24,333.045,h
38.0339,7.0345,44.677,2.4908,0.4571,0.2201,-9.4728,-9.086,35.8591,228.0276,h
149.445,87.2517,44.0915,4.6444,0.0356,0.0179,69.7288,-114.413,-174.339,242.466,h
35.1537,22.1023,0.2226,2.7948,0.3528,0.1901,13.0555,13.3081,48.0096,243.74,h
51.1548,11.6714,58.114,2.9117,0.299,0.1624,2.2744,41.0018,9.6688,218.552,h
107.6995,43.5729,73.0632,4.0981,0.0949,0.0435,-21.8873,105.0877,73.7216,173.3239,h
51.5102,10.0816,45.806,2.8742,0.3848,0.2265,8.0106,28.1719,21.7655,163.574,h
180.479,129.154,10.6294,4.9369,0.0209,0.011,-39.7849,-157.365,-302.276,156.622,h
53.4322,35.9845,83.8183,3.0603,0.1688,0.0866,-34.988,44.0333,-12.938,149.108,h
82.934,39.7618,26.4093,3.1444,0.2272,0.0848,-11.8712,-54.5626,-69.1487,240.7969,h
19.0819,16.9368,13.1186,2.8296,0.5107,0.2909,12.1762,-15.9421,-9.0182,276.279,h
29.4301,15.8254,0.9533,2.7223,0.4072,0.2082,-4.6801,31.2613,34.3167,221.9073,h
39.6147,29.7665,34.3275,3.0242,0.2182,0.1143,-16.6077,12.8486,8.3684,144.6565,h
104.0106,55.2736,2.9542,2.9824,0.2084,0.1305,22.4696,-107.6994,-31.8624,137.6921,h
51.9638,21.2821,1.0636,2.9907,0.3362,0.1957,-10.9307,-37.4695,-9.8133,178.5267,h
16.8922,5.5166,80.4352,2.4218,0.8535,0.428,-1.5097,14.0333,-8.6806,169.9768,h
98.4509,27.8121,81.8677,3.2201,0.083,0.0799,14.3691,73.6898,-133.637,205.6621,h
9.9934,9.6712,4.3004,2.2372,0.7464,0.5119,-0.9378,-3.6318,31.5127,185.3731,h
184.7689,63.0994,68.6399,3.436,0.1205,0.0681,53.8718,-98.635,-229.4263,258.5003,h
26.5854,12.0168,66.837,2.6037,0.4907,0.2852,5.17,13.8107,-17.7408,258.36,h
109.6006,25.4601,78.9235,3.3337,0.1677,0.0646,-11.5013,72.1357,1.0432,207.6945,h
21.2218,11.575,71.033,2.5664,0.635,0.3297,8.5289,15.3188,22.3634,163.26,h
28.7876,10.3231,67.1032,2.6886,0.4742,0.3254,-12.0844,18.6006,-1.1499,255.0153,h
51.9277,9.3879,23.9877,2.7641,0.3932,0.2245,3.4913,31.9379,24.9507,232.0897,h
23.1648,16.5207,35.4848,2.457,0.3781,0.2049,-10.5872,13.0847,-27.3354,218.8926,h
27.713,17.4625,70.253,2.7202,0.2876,0.1514,-12.1012,-9.3534,-30.7748,77.8746,h
68.5314,48.0582,28.5947,3.3265,0.1846,0.1172,-38.0,75.466,-37.1401,273.3442,h
154.1471,79.2754,23.681,2.8732,0.4743,0.2306,76.3853,-99.2896,-140.3366,390.8436,h
113.787,71.0243,11.977,3.0334,0.2731,0.1912,45.6365,84.214,-171.697,167.623,h
17.457,10.0896,5.0668,2.7249,0.5294,0.2431,8.0505,-1.6734,-37.4143,135.3316,h
27.3838,10.6979,36.9013,2.6593,0.4466,0.2267,-1.1545,1.7313,18.3774,117.5229,h
122.7872,24.0643,48.9955,3.3653,0.2985,0.1493,-18.1799,-93.1892,-71.9524,316.6977,h
13.1233,10.9602,22.962,2.3086,0.7666,0.4152,-11.6362,-4.031,14.6338,171.086,h
18.3486,12.6965,1.6196,2.5484,0.5714,0.3182,-9.0724,11.7192,-3.2207,253.182,h
177.368,151.703,0.0993,3.5091,0.1654,0.0878,69.8459,-151.365,-140.203,312.275,h
49.1418,26.7335,33.825,2.7585,0.3592,0.1874,-17.8505,25.9491,-70.3353,269.621,h
55.4333,16.1018,40.1342,2.9043,0.3863,0.202,7.6825,35.9742,1.3011,250.7299,h
133.96,31.013,29.76,3.2904,0.143,0.0756,31.037,-73.1251,-40.8236,76.7438,h
206.433,69.9945,61.437,3.5853,0.132,0.0708,65.457,99.3595,-172.158,261.51,h
58.8706,20.0434,28.2421,2.9299,0.2456,0.1416,16.4317,-45.6059,-21.6574,192.862,h
60.4645,12.3819,88.9954,2.896,0.2795,0.1493,9.6902,19.9717,-26.1162,130.889,h
87.8523,82.6742,87.844,3.8074,0.1382,0.0922,-57.7876,-72.3095,9.7111,355.0771,h
35.4294,13.4355,31.449,2.7275,0.4476,0.2519,7.863,20.8175,38.1468,130.19,h
22.0774,9.6995,20.4406,2.601,0.619,0.317,7.7992,14.4567,21.5306,182.617,h
102.7604,21.2461,69.6356,3.172,0.1784,0.1251,21.5339,62.9071,76.1983,168.4826,h
77.9995,33.1959,23.549,3.3133,0.2265,0.1349,26.5454,-50.7276,-93.1279,301.746,h
21.005,15.8291,6.6575,2.6803,0.5846,0.3476,-14.1692,-17.0987,-3.0731,153.006,h
58.7109,22.9755,36.192,2.7084,0.3386,0.183,-14.2039,-61.7543,-19.2729,214.589,h
30.1863,7.5997,76.8217,2.7763,0.5225,0.3412,3.5928,-9.2159,-18.7615,116.5762,h
118.02,74.0994,62.057,3.7185,0.1187,0.0615,-46.388,108.029,-5.6881,339.687,h
79.5533,45.0886,25.4271,3.3111,0.1343,0.0672,28.7473,-76.7387,16.3826,179.413,h
110.4607,15.7436,66.8088,3.3203,0.159,0.1072,15.7132,-38.0915,118.5858,192.4005,h
30.941,16.5982,58.3672,2.4955,0.4335,0.2343,4.0661,26.7865,2.9095,205.9844,h
21.9625,1.7216,24.6146,2.0597,0.6889,0.4272,-18.8264,-1.7922,-10.3566,230.7296,h
40.5294,25.3198,15.2303,3.223,0.2054,0.1259,15.0083,37.1673,18.762,257.5868,h
194.1567,32.1825,23.2722,3.3031,0.0721,0.0634,20.6667,89.8355,-344.7133,54.0459,h
24.6829,9.1786,86.1728,2.5397,0.5628,0.3506,4.9986,7.9462,-13.4637,214.033,h
24.7426,11.6637,21.0253,2.4624,0.5552,0.3466,-8.2337,16.7758,14.3038,176.051,h
32.7593,9.0613,61.01,2.2799,0.4357,0.2178,9.5633,22.4842,10.2379,107.542,h
102.6265,52.2987,50.9632,4.0465,0.1082,0.0486,-18.1388,-104.2975,-6.6532,179.2722,h
26.6132,10.1685,68.3142,2.4025,0.5455,0.3338,5.3918,15.849,6.1383,21.4704,h
45.1554,9.6212,17.7436,2.8309,0.4207,0.2236,-5.0859,36.8525,55.4898,187.33,h
201.6499,81.4976,75.1975,4.1753,0.07,0.0398,-52.9086,-140.3983,-137.0352,294.8581,h
25.4641,15.0072,54.7523,2.4115,0.4411,0.2267,-6.1822,-3.7213,-23.3359,209.76,h
145.2085,128.5932,44.045,3.9396,0.113,0.0518,95.9337,-73.7007,124.1654,313.0308,h
58.0731,17.7728,67.9393,2.7551,0.464,0.268,-9.7343,23.8663,-67.8974,192.844,h
16.6915,11.95,39.6093,2.5139,0.6983,0.4089,6.7688,-12.1412,6.1548,160.155,h
92.8941,20.3707,39.6602,2.8509,0.312,0.1913,20.9589,-63.5193,132.1165,179.8664,h
122.506,25.8571,69.256,3.4263,0.1364,0.0804,-23.4411,53.1053,-171.692,247.572,h
125.904,41.9193,82.4818,2.8457,0.2639,0.1491,25.7128,90.2368,-38.8547,207.238,h
59.0366,29.638,32.414,2.8663,0.3116,0.1939,15.6997,39.6096,-87.4464,291.66,h
205.2334,31.0516,21.4383,2.9814,0.2146,0.1638,-23.3489,-107.2798,-185.4549,166.2214,h
39.6993,14.0071,50.0701,2.9836,0.3541,0.1854,-10.6023,26.0502,23.3634,225.706,h
23.4104,16.1197,54.9737,2.3377,0.6494,0.3289,-3.7829,-34.3069,-14.7089,140.2448,h
20.1623,15.2891,12.3606,2.5538,0.5193,0.3697,10.3381,18.8776,12.3494,255.8995,h
164.224,60.1525,44.2156,3.5241,0.1367,0.0692,28.3232,127.448,125.489,269.01,h
22.6229,11.5584,46.08,2.4935,0.5746,0.3002,4.6293,20.3062,12.1046,174.404,h
66.3584,25.0608,49.891,3.0792,0.2092,0.1238,-20.8785,-17.5015,6.5865,176.297,h
23.963,13.2284,46.8327,2.3181,0.6527,0.449,-3.2758,4.9894,17.5492,150.5387,h
36.7154,4.5711,69.8405,2.1036,0.5463,0.283,1.2842,0.387,-17.1025,142.6569,h
36.728,11.3341,47.1913,2.666,0.361,0.1988,10.9258,33.2899,8.137,133.0124,h
15.9795,7.1734,58.2907,2.3775,0.847,0.6184,6.081,-7.6365,-2.4656,213.345,h
93.5335,23.9203,3.4326,3.2301,0.2219,0.1121,13.7118,-92.9725,-47.3918,122.7138,h
146.617,68.2632,2.444,3.4029,0.1463,0.0931,-44.2367,110.934,-185.139,253.716,h
17.323,10.9981,31.882,2.3096,0.5833,0.3407,6.5009,-5.9612,1.1613,247.663,h
17.9679,10.2856,28.8787,2.3763,0.755,0.5733,-1.5511,29.6393,8.7271,248.6445,h
8.4802,5.3657,6.0744,2.0497,0.771,0.3841,9.0127,-3.5224,-0.6588,200.2925,h
14.2275,7.3503,64.3755,2.4323,0.5057,0.2716,2.8224,10.1085,8.4758,36.6748,h
40.9987,7.3859,15.8358,2.7771,0.5079,0.3267,-7.4863,24.7771,33.522,140.198,h
82.474,43.8185,1.8856,3.5075,0.2093,0.1157,-28.7562,-99.7855,-71.169,413.4033,h
77.9499,49.3885,48.145,2.8045,0.3749,0.2235,45.4755,-79.1592,-10.5395,230.706,h
101.8251,81.8365,34.8074,3.2366,0.1523,0.0734,51.0711,-123.5201,-56.1034,184.7824,h
182.0891,42.573,22.8369,3.3349,0.2253,0.1339,-31.3042,124.0546,-270.2421,235.5909,h
53.7448,9.3292,66.732,2.9636,0.3306,0.1941,-8.2516,-32.0804,24.3175,112.247,h
146.539,94.1871,33.9366,3.4782,0.0928,0.0464,-112.424,67.3974,-32.8965,145.938,h
39.0348,19.4764,81.0166,2.6754,0.2948,0.1648,10.419,6.7564,36.0968,229.4088,h
111.329,79.5023,81.6471,3.6832,0.2244,0.1279,-76.7483,85.7235,-15.9117,417.993,h
46.3787,16.4464,25.804,2.7868,0.4363,0.2655,10.865,29.6298,-64.9737,280.1,h
26.0516,16.0952,11.9463,2.7122,0.4398,0.2671,5.973,4.7369,15.6886,97.0772,h
47.3963,10.9703,39.593,2.9186,0.3643,0.1852,5.0734,17.1909,41.0561,38.8736,h
15.1409,7.59,28.71,2.4728,0.6516,0.4086,2.0275,15.7032,11.2603,230.05,h
19.7433,9.5927,48.273,2.6551,0.5907,0.3529,2.5077,-11.4562,-22.9925,121.234,h
28.5463,8.9766,20.271,2.732,0.5505,0.3123,9.1991,18.7674,-21.8688,146.741,h
173.832,20.7553,41.8462,2.792,0.3793,0.2607,-15.6473,-133.812,-166.968,195.129,h
72.5798,40.6827,8.304,3.0197,0.279,0.1715,-22.7043,59.8818,-69.4912,262.487,h
31.5356,12.3269,68.3389,2.7709,0.3678,0.1856,3.648,10.6413,29.2554,122.715,h
26.0458,10.0083,54.1973,2.2463,0.4295,0.2349,4.8106,-28.617,-39.0114,106.8037,h
16.4292,14.4969,28.759,2.4461,0.4044,0.2544,11.9724,-15.713,-23.1917,117.78,h
178.2514,109.7977,86.06,4.3802,0.0497,0.008,61.0069,71.9669,45.9876,322.0505,h
76.0476,25.7577,16.9915,2.9327,0.2604,0.1302,-20.4925,-59.8816,44.8835,50.1282,h
40.7017,24.0475,43.6742,2.766,0.2989,0.1823,13.0182,-32.1253,22.9203,80.4765,h
37.3547,26.4566,65.022,3.4601,0.2399,0.1208,-20.0218,18.768,13.6702,236.951,h
107.7917,60.1444,49.3619,3.5168,0.191,0.0802,38.5822,45.1962,-80.2996,277.1031,h
84.2891,58.8586,39.6411,3.1847,0.1203,0.0605,37.7878,89.635,63.6605,294.576,h
104.1424,63.3865,81.5241,3.314,0.2753,0.1394,15.4248,65.0565,-91.1503,368.293,h
25.2488,7.3715,72.6942,2.1987,0.6242,0.3702,16.132,33.6767,19.1911,216.252,h
9.6831,7.2796,75.6244,2.4114,0.4607,0.2428,5.4472,-18.4997,6.8672,70.6599,h
43.2611,13.5934,23.1995,2.5367,0.5328,0.3374,-14.097,-30.5768,-26.308,198.3741,h
50.8507,42.3072,47.1965,3.0376,0.2738,0.1103,-21.1987,-20.1533,-84.2518,248.604,h
25.7612,23.4911,65.929,2.633,0.3469,0.2037,-11.7115,-16.6436,-12.6628,255.694,h
120.861,73.6597,77.918,3.2809,0.1828,0.1045,-31.3595,-117.959,-109.039,321.713,h
83.0367,29.7113,10.701,3.2432,0.1708,0.0923,-20.0636,40.9242,-62.8211,217.481,h
82.7642,43.5311,52.5785,3.3959,0.2307,0.1014,41.3127,-60.7971,-104.773,286.6549,h
17.4792,7.4648,58.5483,2.2418,0.7794,0.5473,4.3031,-1.2056,-0.3643,201.84,h
299.9304,106.2584,83.9023,3.5098,0.2017,0.1159,83.8455,-84.3132,384.3477,220.714,h
34.411,11.1197,43.3588,2.7332,0.39,0.2043,-6.4593,13.8727,-26.3862,86.5933,h
40.2674,31.7167,24.013,2.699,0.272,0.159,16.5639,-22.4305,-46.02,163.522,h
46.4535,10.4535,13.748,2.9278,0.3632,0.1641,-3.7359,25.7969,2.929,257.7404,h
43.6124,13.9316,8.058,2.6946,0.4182,0.2253,-3.1678,35.3,18.0214,264.923,h
112.2736,37.3294,12.4543,3.0109,0.3045,0.221,20.0191,77.7513,101.5181,88.8531,h
38.3002,24.4997,68.1572,2.8001,0.22,0.1309,-18.6644,40.6639,39.862,252.2133,h
34.4045,8.3875,7.1369,2.7819,0.4116,0.2221,-7.9092,50.6389,13.9775,271.5166,h
79.066,53.9581,0.9643,3.6749,0.2467,0.1506,52.3105,-72.1199,7.5094,406.997,h
123.3622,79.1588,76.612,3.8216,0.1082,0.0573,-49.8899,-61.0842,-13.2319,306.1689,h
129.362,15.1932,7.4249,3.242,0.4023,0.213,-10.6892,-136.5701,-83.1281,304.9583,h
72.6148,18.7599,56.6254,3.0241,0.2535,0.1433,-18.417,38.2462,-91.7469,282.605,h
130.308,13.303,49.759,2.6021,0.325,0.1812,4.7837,116.05,-204.573,173.552,h
124.843,60.4039,80.6292,3.1222,0.2445,0.1302,-43.9028,-146.107,-52.3281,204.003,h
34.8458,8.0214,47.5145,2.6484,0.4667,0.2349,-6.0031,17.8666,-39.4085,168.0267,h
251.6331,29.8342,69.7041,3.0306,0.1788,0.0811,-11.1807,-238.1731,-146.7768,174.6363,h
98.9198,15.6593,67.3458,2.7513,0.2258,0.1335,-13.3692,-79.4405,-17.7075,202.8971,h
17.8551,3.8824,43.4323,2.2339,0.8006,0.4438,-2.7688,-10.9008,0.5129,100.275,h
47.5599,16.8144,32.6342,2.6077,0.3333,0.1749,17.4669,-31.7849,-54.788,228.8011,h
155.9102,42.2451,16.0222,2.772,0.4695,0.2437,20.3806,-147.3562,-90.4055,321.6529,h
63.9818,25.133,8.726,2.9743,0.366,0.252,22.6496,41.6345,-59.4841,282.836,h
117.153,32.008,1.1941,3.2976,0.1717,0.0836,17.0797,62.8399,-74.3534,292.0548,h
16.9894,11.0002,55.393,2.4564,0.6294,0.3514,-7.0516,8.0823,-3.4902,91.3761,h
36.6807,11.4074,37.6215,2.6585,0.393,0.214,7.9469,-33.2046,-15.48,189.025,h
22.9464,18.4975,30.529,2.3512,0.49,0.2962,5.9931,-17.5176,31.9588,72.2829,h
69.9392,60.9196,66.0965,2.9919,0.3026,0.1584,39.0827,52.3536,-73.5723,212.728,h
130.4403,79.1401,37.5126,3.3709,0.1536,0.0561,-89.743,-111.5511,147.4104,163.4359,h
20.7805,16.2366,3.0366,2.7633,0.5952,0.305,-10.9797,12.3721,8.8077,123.8803,h
126.7675,85.4938,32.4884,3.4102,0.0797,0.0363,-90.0617,112.9238,128.789,146.5853,h
27.8745,14.7574,4.331,2.451,0.577,0.3097,-14.3106,26.1578,8.1793,205.245,h
49.0238,9.7021,8.0425,2.7649,0.4089,0.2225,5.332,-29.8157,-44.8007,137.463,h
173.137,45.998,48.6757,3.2298,0.2851,0.177,14.8392,24.3254,-136.859,299.59,h
37.802,18.8904,62.565,2.3646,0.7948,0.5162,13.1141,24.0503,35.4074,372.313,h
113.52,94.3738,80.2538,3.985,0.1145,0.0599,40.0677,111.325,58.1009,331.474,h
46.7594,19.4497,60.4994,2.4288,0.3638,0.2085,-5.7361,-16.122,1.0685,76.4276,h
91.4284,11.6951,64.576,2.3838,0.4504,0.2541,5.9048,-48.6659,107.975,216.72,h
34.6454,8.0247,34.4267,2.4437,0.4846,0.2715,-8.0472,-14.0368,3.662,200.5275,h
29.1454,14.6984,18.9218,2.643,0.4141,0.2582,12.0643,-25.6863,-25.2748,208.133,h
43.3563,11.4175,64.94,2.7392,0.3482,0.2179,5.6819,36.8009,-18.2254,99.0768,h
125.062,69.0878,44.7384,3.6111,0.0977,0.0496,-57.5402,116.375,85.4856,226.117,h
20.821,10.6855,25.4322,2.4463,0.4256,0.1931,-5.582,21.4199,19.8789,195.8052,h
85.4305,36.9492,7.7104,3.4048,0.1768,0.0904,25.5399,82.451,60.7711,296.609,h
28.0708,8.9831,17.1458,2.5308,0.5217,0.2802,-5.7701,34.7658,6.1847,203.9697,h
13.0559,10.513,11.534,2.2443,0.7749,0.4986,-9.2585,4.7756,12.9706,209.103,h
87.0235,31.8464,5.2099,3.2493,0.1228,0.0786,-25.8311,69.7586,-20.5413,38.1795,h
85.54,37.1281,70.2363,3.3141,0.1669,0.0879,30.6979,61.082,-2.9802,148.2932,h
33.2179,17.2895,42.1742,2.5063,0.3848,0.2086,-24.2987,3.591,30.3863,210.5265,h
23.4271,14.9777,32.0426,2.6684,0.5472,0.3251,15.4452,7.1203,-7.2274,87.7858,h
141.967,51.2485,47.14,3.1421,0.2358,0.1273,39.6457,103.076,-155.744,274.685,h
74.4358,18.5317,17.3395,2.737,0.5031,0.2855,22.6009,-61.9299,-69.1491,281.4725,h
16.6377,7.7951,44.6803,2.3761,0.6178,0.387,-8.8984,-12.7069,11.7171,114.007,h
13.2962,10.0478,30.9608,2.2844,0.8104,0.5013,-11.0855,-7.4811,-12.8344,225.772,h
19.5279,9.3415,64.078,2.5587,0.6354,0.4075,-3.9329,13.8569,20.6116,217.634,h
121.318,79.1487,22.472,3.4017,0.1737,0.1025,60.6649,83.9258,-105.575,233.801,h
31.4664,8.7537,75.413,2.6031,0.5337,0.3753,-5.6991,20.6385,-1.4752,95.6832,h
42.7346,8.8932,45.0688,2.4955,0.4249,0.2284,3.9393,-28.7926,-30.7105,238.976,h
141.639,43.1145,3.2109,2.7825,0.3696,0.1972,-30.8145,58.2355,132.438,299.94,h
214.329,118.575,80.6847,4.2372,0.0701,0.038,105.774,-153.297,-72.6685,348.825,h
18.8172,12.7488,54.4112,2.437,0.5265,0.2834,9.0357,-10.6101,3.2467,232.895,h
13.3932,10.3398,6.478,2.1717,0.8013,0.4411,11.7388,-5.2196,-14.1833,196.28,h
239.756,88.076,17.882,3.6011,0.1195,0.0618,55.9615,-274.828,-207.103,283.184,h
24.0645,13.019,67.465,2.6454,0.5317,0.3111,9.0528,12.9105,-17.6595,224.345,h
22.2544,0.0039,68.0372,2.1021,0.751,0.4466,0.0,9.9238,-1.6598,196.096,h
23.8094,15.5833,45.578,2.6808,0.4567,0.2284,-13.0641,-18.5736,22.8672,245.804,h
51.0001,16.9364,69.74,2.7439,0.2994,0.165,16.3671,38.6376,67.3322,169.977,h
117.9707,13.2646,69.0213,3.2611,0.1602,0.1049,-6.1551,47.3084,54.2458,165.1786,h
45.1761,15.2625,59.9936,3.3998,0.1879,0.109,-12.0535,43.7449,50.0946,115.8753,h
47.7956,15.0152,31.24,2.695,0.3653,0.1826,-7.7357,32.878,28.8167,203.792,h
25.9888,8.5678,44.8164,2.4815,0.7454,0.5458,-9.8427,6.4153,-1.8577,238.8409,h
109.09,84.4418,66.5622,3.7182,0.1474,0.0983,-37.4827,-33.75,14.6339,335.6927,h
95.5653,18.2896,37.5814,3.2978,0.3103,0.1845,-5.9464,58.0528,-25.9408,322.7701,h
14.6656,7.9126,34.0426,2.4422,0.762,0.4984,-6.0178,-16.0882,-4.4123,206.1159,h
25.6694,7.9491,41.133,2.3927,0.668,0.3745,6.3585,18.2915,13.9514,184.467,h
86.6281,58.2808,20.899,3.7469,0.1485,0.0931,-46.5663,50.1851,-5.5701,342.361,h
47.8518,9.567,87.7844,2.6053,0.3375,0.1749,6.0732,20.6754,-29.4725,260.09,h
185.738,27.0053,2.507,2.8998,0.5441,0.3797,-18.6711,-188.579,-126.919,361.465,h
25.8499,8.5086,68.843,2.5308,0.5626,0.3667,-4.4572,10.3932,12.2595,165.671,h
140.7628,70.7294,14.5686,3.4018,0.0846,0.0653,-37.2759,-89.1685,-92.2808,306.0326,h
82.5169,39.4253,12.1667,2.9152,0.3973,0.1938,-17.4059,-95.6843,-79.0621,419.4727,h
29.3804,10.8214,5.6476,2.4788,0.544,0.3127,11.101,22.8203,33.0185,187.7766,h
115.117,21.2907,71.01,2.8024,0.3262,0.1726,-8.4278,54.405,84.1382,95.7596,h
38.1929,13.3817,15.674,2.8121,0.565,0.3308,-7.2551,28.5946,15.954,173.9164,h
23.3769,12.8019,65.5775,2.5804,0.5709,0.3218,7.827,-11.0518,-3.8158,155.0392,h
107.996,82.3071,85.1312,3.9528,0.1206,0.0654,66.9737,-88.9152,-60.923,384.242,h
269.332,78.8836,26.195,3.5181,0.1511,0.0827,-60.5164,-331.78,-100.582,254.639,h
77.7889,24.1179,66.1116,2.8768,0.3073,0.1824,-20.9408,55.4367,59.4018,196.362,h
78.4733,23.9205,33.0782,2.9283,0.3295,0.1661,-9.05,27.6479,-62.0506,297.3374,h
195.22,67.3082,12.793,3.5708,0.1007,0.0582,45.394,-149.315,-242.595,236.332,h
138.1812,45.1787,3.3289,3.2573,0.2302,0.1455,35.2729,-87.8549,-107.7693,302.2937,h
159.1728,50.0401,10.1284,3.4283,0.1482,0.09,-46.656,-90.516,-200.8149,143.2055,h
135.0778,41.7495,59.614,3.3732,0.1178,0.0817,-41.1138,98.6147,4.7027,169.6094,h
64.5254,46.8133,26.525,3.03,0.2613,0.1321,40.8204,53.0272,-28.5505,304.326,h
141.751,34.0218,4.48,3.3695,0.1542,0.0822,33.6065,-43.7088,54.8349,106.368,h
58.9523,21.2274,32.936,2.6884,0.2705,0.165,-17.7002,-43.6717,-54.5436,89.1636,h
38.9643,9.5737,62.484,2.7063,0.4818,0.2547,4.3054,23.2082,-1.5093,136.343,h
32.2155,11.5934,42.6677,2.4989,0.3624,0.2201,6.0037,20.5685,19.5703,219.8024,h
68.1675,17.6491,27.876,2.6488,0.4198,0.2144,12.2847,-73.8798,-13.0659,178.391,h
34.2701,23.8482,28.8934,2.5176,0.3768,0.23,20.4664,24.4097,-3.1096,148.4983,h
139.7547,48.7106,7.168,3.2483,0.1694,0.1066,27.4915,98.3826,133.0591,192.7888,h
51.0786,10.3515,0.658,2.964,0.3031,0.1689,4.4733,30.9474,3.5748,190.937,h
17.0991,12.2582,15.4847,2.6561,0.6424,0.5,9.2317,-8.9509,2.2429,132.504,h
84.6121,13.0972,77.2783,2.8079,0.2931,0.2015,3.656,-63.7562,-72.8229,100.8148,h
19.087,17.2458,48.0699,2.6441,0.3899,0.2312,5.6783,17.603,32.2084,182.3954,h
23.7928,13.9277,74.5814,2.5422,0.6169,0.3142,-15.56,18.5548,0.7255,223.055,h
38.2721,12.0046,33.2677,2.6263,0.3806,0.1903,-2.7802,28.5283,32.7236,201.752,h
71.1308,51.5757,20.3295,3.4778,0.1305,0.0774,-39.0262,66.8792,26.0752,262.774,h
128.5801,23.1532,75.5197,2.5854,0.3359,0.2047,17.7786,113.4713,34.2714,132.0683,h
25.9293,20.0075,81.0687,2.6175,0.2992,0.1508,12.2003,7.2762,28.7307,191.105,h
114.8354,60.104,57.4374,3.7837,0.2236,0.1193,-63.2485,-109.8426,-148.6445,374.3849,h
121.6529,46.6521,36.2947,3.1932,0.2566,0.1206,-37.3298,-113.3768,-32.6705,354.8198,h
109.965,72.0185,56.568,3.3227,0.186,0.0977,94.3075,55.547,-50.0314,312.754,h
11.9675,7.3042,20.9052,2.5834,0.5463,0.3224,-8.8594,20.2091,17.8808,147.3084,h
38.9505,10.6421,61.454,2.5551,0.4624,0.2382,11.4823,-7.1855,38.9554,159.84,h
22.7551,14.6236,68.9151,2.7976,0.5052,0.2622,-8.7057,-12.0504,-7.3486,258.035,h
49.3887,9.3773,22.7965,2.8918,0.3746,0.1995,5.4461,33.651,12.5841,146.667,h
17.916,10.1641,10.0018,2.4326,0.604,0.3536,-2.1832,8.2643,21.6839,221.9027,h
55.0356,42.0449,72.5768,3.135,0.2191,0.1294,-10.731,35.14,50.7766,127.54,h
137.3998,95.3744,28.3911,3.2817,0.1959,0.1172,47.6974,-98.6597,-45.7432,360.51,h
22.7506,16.4464,55.578,2.5428,0.4155,0.2135,-12.5053,-10.7156,-11.2582,173.086,h
33.2748,10.1453,14.807,2.4914,0.4161,0.2145,11.1963,-20.4092,32.3764,109.111,h
20.0912,7.8174,73.6545,2.2924,0.8413,0.5316,16.1088,-6.3538,22.1617,224.8616,h
222.6009,153.0741,68.4299,3.8647,0.099,0.058,114.7321,142.0264,4.2177,142.0709,h
63.2384,21.5036,6.242,2.8762,0.3378,0.1948,9.5333,-40.6839,55.4064,193.039,h
156.9363,25.1713,30.2859,2.8043,0.5287,0.2689,-12.238,-91.4318,-153.4963,363.3546,h
13.4944,10.1614,67.339,2.2978,0.8111,0.4307,11.8212,4.8933,14.4597,138.325,h
17.7434,10.8338,35.562,2.4472,0.575,0.2911,-4.9125,8.6875,-2.5607,155.565,h
12.869,10.5742,37.4304,2.1608,0.7849,0.4406,-14.1569,2.787,-18.1714,227.1803,h
59.8906,30.797,51.9758,2.6476,0.3735,0.2064,28.8513,49.6425,63.6528,191.0644,h
71.3527,17.8546,16.6362,3.0853,0.1749,0.0932,-3.5355,-20.1101,142.7684,155.5068,h
55.6113,27.9507,8.0384,3.3193,0.2459,0.1445,-18.343,45.8123,-73.6387,290.016,h
52.5325,9.7058,35.3583,2.7181,0.377,0.1981,6.8325,35.7718,63.4958,178.482,h
63.3411,27.5287,39.6021,2.9558,0.3093,0.1677,-27.5969,22.6825,-65.1749,302.4128,h
164.956,110.27,76.0489,4.4047,0.0588,0.0301,-88.4368,-107.842,-6.1614,322.57,h
12.8425,9.585,0.7048,2.3646,0.8121,0.5853,8.1413,9.2325,10.7643,141.538,h
77.3495,28.3972,6.98,3.0265,0.2352,0.1444,15.6018,80.6658,47.9898,314.674,h
43.4047,8.0794,12.8929,2.9491,0.3627,0.213,-12.4289,24.416,4.074,111.09,h
32.562,11.9144,76.0223,2.7413,0.4036,0.2396,1.4978,9.9211,-15.3967,136.6519,h
21.8392,17.0143,42.7901,2.7033,0.4911,0.3139,11.5788,16.1167,4.4285,103.747,h
