fDist,fLength,fAlpha,fWidth,fM3Trans,fConc1,fConc,fSize,fAsym,fM3Long,class
34.4071,63.0082,57.8684,26.638,10.4725,0.0799,0.1929,3.4625,47.392,43.4272,h
250.4367,94.4022,5.8196,26.7836,10.7786,0.1155,0.21,3.1505,24.1913,70.0293,h
153.9082,71.3341,57.6328,22.0743,16.6974,0.1116,0.1212,3.7242,-45.2497,-59.6576,h
188.6778,34.7762,21.3621,8.0369,2.3217,0.2867,0.4055,2.532,-14.3596,-22.1504,h
408.4844,106.7292,37.7783,68.2509,-55.7298,0.0884,0.1872,3.727,-53.2352,-76.1413,h
259.535,41.3691,24.194,29.9681,-13.0869,0.1177,0.2217,3.092,8.3424,38.014,h
192.1215,27.5198,51.1267,13.7952,12.8559,0.2682,0.4583,2.5132,-2.0336,-25.0626,h
193.8257,13.8209,9.7573,12.0625,-5.4796,0.4185,0.6355,2.3998,6.7341,-1.2114,h
116.2746,81.0092,18.3564,10.581,7.1982,0.2341,0.4593,2.5173,-15.7115,-95.2555,h
154.6928,30.5826,26.3203,19.963,15.8598,0.2064,0.3295,2.7905,-6.6928,-33.3422,h
99.7466,26.9593,81.338,10.0699,12.9583,0.3158,0.5911,2.7323,32.3312,9.7686,h
191.7025,28.3153,39.8748,10.527,7.402,0.3419,0.5787,2.2053,20.3299,-8.902,h
178.6443,17.2673,73.7293,5.2644,7.2428,0.3475,0.6784,2.572,-0.2115,-21.5882,h
185.8905,26.6349,30.9235,25.9017,12.7453,0.2007,0.4255,2.8122,14.0788,23.3311,h
203.2107,33.0547,23.182,6.9405,-10.5551,0.3019,0.6211,2.5243,3.6617,7.3387,h
233.2619,124.8245,21.7952,51.9419,47.9041,0.3145,0.3628,3.2089,-97.8857,-86.0871,h
127.968,19.9832,14.967,7.1762,5.0939,0.3897,0.7739,2.5569,22.0814,12.1685,h
192.495,29.6153,17.7295,8.6906,7.2979,0.2901,0.5186,2.4893,35.147,19.6692,h
204.068,45.5619,8.9835,15.7514,-9.5367,0.3926,0.5528,2.6248,23.4931,50.1248,h
123.624,17.9477,41.8467,12.9279,6.2992,0.377,0.5927,2.5982,10.4941,14.8981,h
160.435,22.5861,39.924,17.7805,-12.28,0.2401,0.4709,2.3314,-2.9073,10.0913,h
191.8569,42.4086,88.3359,12.091,11.9963,0.22,0.4189,2.6699,-29.0523,-37.0994,h
129.4045,30.4575,3.2816,19.135,10.3276,0.2977,0.5992,2.5151,14.863,37.617,h
125.8379,61.6535,40.1466,11.926,-7.5035,0.1175,0.2056,3.1053,20.7825,-37.8899,h
141.9516,44.9748,30.8505,23.8528,16.6993,0.1507,0.2953,3.0476,23.2882,-12.4968,h
161.373,21.7072,50.5844,7.8764,-0.3793,0.2166,0.4848,2.5402,18.2878,21.3202,h
158.639,33.5062,85.2585,24.1212,-14.0516,0.1424,0.275,2.7067,-16.131,25.5993,h
330.126,101.2776,7.1559,56.3561,-25.9004,0.0851,0.1453,3.2514,-15.1004,-61.2481,h
91.5714,167.126,69.7942,69.8462,60.2558,0.0316,0.0626,4.2064,83.5478,162.671,h
156.501,25.9914,45.5845,16.1381,-14.0824,0.1954,0.3709,2.6561,-16.1855,-5.9925,h
183.877,74.6704,47.047,14.0756,-9.2482,0.1097,0.2059,3.0481,39.7509,45.2061,h
236.4463,59.2436,66.9673,32.2447,29.7512,0.1042,0.1919,3.3509,50.0462,56.9813,h
172.786,28.2374,40.3891,16.2718,-11.7319,0.2272,0.4416,2.372,-27.5441,-24.6387,h
89.5982,36.6648,1.3797,9.1386,-7.7703,0.3044,0.488,2.7554,26.5284,33.2072,h
199.835,24.7422,52.9186,12.3153,-8.0719,0.316,0.4937,2.5024,12.588,17.9898,h
271.875,73.9242,56.295,56.4758,65.3261,0.1629,0.2709,3.1469,-112.736,-34.9512,h
237.182,24.4963,1.675,17.2988,9.1831,0.2451,0.4342,2.4829,-19.2188,-13.7043,h
134.755,41.085,42.802,29.9777,-28.1744,0.1217,0.2295,2.8152,5.5429,32.0384,h
262.969,39.3294,36.9647,15.2552,-5.2281,0.2678,0.4401,2.791,30.9791,42.7731,h
142.7194,35.7498,78.4116,19.0402,-5.435,0.2456,0.4282,2.4419,-3.1013,7.015,h
125.751,28.0088,25.5231,22.9561,8.6297,0.1435,0.2657,2.8497,-17.1665,-15.8801,h
183.907,174.353,8.0578,76.7792,44.7443,0.0808,0.154,3.2926,-97.9348,-191.937,h
212.825,29.0263,41.0899,15.184,-11.094,0.2014,0.3593,2.8528,3.3138,21.0581,h
320.047,137.267,8.8,77.1084,-60.0079,0.0498,0.0952,4.1805,-9.108,-150.795,h
172.775,64.0202,89.4524,12.4824,7.5119,0.1904,0.3514,2.7352,20.3476,34.439,h
152.8398,117.4069,37.1347,35.9476,37.4485,0.0584,0.1643,2.8998,-251.8422,132.2234,h
332.7235,162.1829,5.638,44.8132,-23.274,0.1793,0.3696,2.7339,-72.7725,-153.1119,h
323.6569,95.3928,24.8474,16.4206,14.5593,0.1397,0.2427,3.0382,78.6864,69.2353,h
77.3752,78.2793,42.3902,31.904,9.5273,0.0769,0.1404,3.1624,-113.7576,39.437,h
343.286,89.2796,28.071,21.5342,-10.0279,0.1621,0.2764,3.224,2.0046,48.891,h
158.387,19.9633,37.8944,12.0698,-10.2549,0.3345,0.565,2.4601,22.3561,15.1449,h
333.785,65.4786,24.6642,41.5616,18.4927,0.1835,0.2872,3.3704,-21.3659,40.5399,h
126.4649,37.5564,65.0328,26.684,16.1335,0.1657,0.2919,2.8752,-19.7222,16.2184,h
327.8258,69.7657,74.183,28.2547,14.7834,0.2005,0.3534,2.8719,-3.6772,-15.5113,h
149.0103,23.4762,57.5568,5.4378,-3.3953,0.3136,0.541,2.4755,-17.448,8.3159,h
74.7435,129.5264,83.88,32.9089,-29.6836,0.1603,0.3107,2.9308,84.324,129.0292,h
196.767,55.6151,38.6667,29.9928,-14.2401,0.117,0.2408,3.093,34.3058,29.4904,h
206.543,11.7936,19.851,9.5614,3.1777,0.5149,0.7733,2.1404,8.2023,-11.4457,h
269.273,215.396,85.9234,115.472,-134.75,0.0505,0.087,3.6592,-149.279,-151.97,h
230.8189,20.7885,16.1131,12.2333,-12.7903,0.2781,0.4513,2.6359,-27.2563,-28.2044,h
218.134,28.0059,16.694,16.8032,14.1331,0.2217,0.434,2.7243,28.7958,20.9818,h
236.19,49.0702,40.215,11.078,6.7326,0.2006,0.3696,2.8231,33.0531,37.3822,h
227.107,12.9176,64.933,11.3596,-11.5638,0.39,0.7413,2.1123,15.0388,-5.6768,h
140.759,25.2588,16.997,9.221,-7.7419,0.335,0.558,2.5938,7.6128,17.4503,h
296.143,104.906,37.382,85.3367,-75.006,0.1077,0.2087,3.347,11.2201,-82.8637,h
387.7986,157.9876,27.9254,82.8141,-64.0302,0.2174,0.3786,3.1533,-170.8765,-138.2061,h
130.737,60.1109,74.056,9.081,-4.8898,0.1769,0.3374,2.8645,51.19,11.9985,h
64.0915,49.7299,20.6373,14.6063,-10.3504,0.1454,0.2574,2.8969,42.892,19.0625,h
261.9053,44.0446,64.5092,16.1461,-14.133,0.1665,0.3066,2.8436,-5.5103,-17.8299,h
85.474,141.9054,52.8656,70.7036,43.993,0.1127,0.179,3.2918,-119.1501,-114.2699,h
178.474,208.724,83.3529,51.3682,-34.032,0.0753,0.1506,3.242,209.179,166.987,h
250.414,32.0093,72.0623,14.5778,10.5972,0.1941,0.3487,2.659,-29.9439,-25.0603,h
176.0223,28.5314,66.37,19.9338,-9.233,0.1254,0.2733,2.708,27.7491,27.0396,h
332.922,121.611,7.3206,23.0402,15.8381,0.1724,0.3449,2.7612,-158.147,69.0576,h
226.097,124.458,46.9853,46.143,-31.3622,0.05,0.092,3.8347,-19.422,70.6332,h
309.58,221.538,14.1535,56.9025,34.0155,0.0778,0.1335,3.6164,-195.777,-279.352,h
195.525,29.236,86.7802,14.5626,8.1191,0.2556,0.4806,2.7431,-27.2762,-24.4974,h
218.7285,121.4587,26.9872,109.9068,60.97,0.0713,0.1364,3.5471,12.6158,93.1102,h
131.18,152.629,87.2944,35.7624,-23.1088,0.0386,0.0769,3.5996,-154.488,-120.529,h
382.2958,147.1506,78.6086,107.5474,99.9023,0.0397,0.1186,4.1057,29.5201,66.031,h
57.1203,28.2019,17.684,8.0526,3.8343,0.3325,0.6291,2.6196,32.4419,18.9032,h
160.415,26.9095,29.07,0.0033,0.0,0.4256,0.6694,2.5599,5.2064,19.3913,h
293.284,210.437,41.879,62.916,52.7964,0.1548,0.2843,3.3294,-185.89,-181.302,h
364.7206,90.7751,23.585,16.5854,-15.575,0.2033,0.3246,3.1548,-92.1746,-23.1775,h
224.123,111.342,11.6774,18.2172,-2.6898,0.0913,0.2152,3.2332,120.7181,55.3976,h
377.0728,113.6923,1.7329,26.5992,-17.7282,0.1502,0.3055,3.1136,-155.9986,65.6331,h
187.543,146.311,50.3566,53.1446,-35.9222,0.1887,0.2923,3.1532,-203.591,125.655,h
311.661,131.944,31.457,45.8938,-31.5115,0.1706,0.32,3.0548,-118.407,-98.18,h
114.594,26.8924,5.94,14.2468,-14.5065,0.2779,0.5131,2.3233,35.7676,-9.9324,h
318.5879,126.4664,82.8786,67.1742,53.2885,0.0789,0.0807,3.9231,-22.1934,52.0692,h
122.4367,43.4117,85.8773,20.8084,15.4264,0.2589,0.4205,2.8053,10.4703,24.6049,h
159.264,19.8446,23.0443,17.6904,-10.3793,0.2126,0.395,2.5993,-0.0195,-8.0277,h
114.203,85.2436,55.007,11.4431,6.2539,0.3046,0.5542,2.4631,54.3043,86.6038,h
372.4795,78.4795,27.8927,59.1315,28.2836,0.1046,0.2271,3.5101,30.4849,-55.5318,h
305.6269,44.4822,22.7861,38.19,-12.1653,0.1824,0.331,2.6882,-7.8757,33.1754,h
137.412,17.6021,11.993,9.474,-9.8941,0.5017,0.702,2.48,6.0734,-13.1921,h
68.392,27.4635,38.2583,25.4862,4.1052,0.1269,0.2509,2.8435,-25.3273,-24.3228,h
291.492,72.0935,22.9942,37.4831,-37.7074,0.0776,0.1254,3.3153,-69.5726,81.5263,h
238.388,13.1139,9.4104,10.1463,-10.0515,0.5212,0.798,2.3021,12.3715,7.3292,h
299.67,104.557,5.689,56.7628,53.2478,0.1529,0.2995,3.2757,-41.1132,-92.0735,h
135.248,48.381,67.742,10.423,-11.871,0.1628,0.3191,2.786,37.526,-26.6965,h
274.053,47.6497,21.192,18.9747,7.817,0.2531,0.3958,2.6812,-72.3016,38.602,h
197.845,13.2519,21.265,10.7242,11.8198,0.4139,0.7815,2.2889,14.6456,2.5132,h
223.852,13.1727,69.031,10.6312,11.0204,0.4627,0.7804,2.3701,-13.7368,-3.976,h
172.7698,50.5327,34.6666,7.8642,0.2469,0.2369,0.3509,2.8409,41.9028,41.5905,h
60.7668,20.7336,29.1685,19.0666,-12.5315,0.2612,0.4804,2.4776,-10.1531,9.3495,h
221.445,22.7536,3.474,11.4044,10.0679,0.3937,0.5525,2.6021,4.7841,16.5941,h
231.102,157.31,34.3119,32.8992,-17.7748,0.0609,0.105,3.4717,-99.7718,-78.797,h
138.318,39.2623,40.148,12.9771,3.3937,0.1775,0.3005,2.8762,14.1266,23.5749,h
267.952,33.725,57.2969,11.8651,9.0226,0.2944,0.5287,2.5631,5.4777,23.8152,h
117.934,28.136,67.751,8.851,-6.8534,0.2552,0.4815,2.4935,35.9079,17.2341,h
182.43,27.8545,64.398,8.0432,2.9849,0.2922,0.5783,2.2201,-14.4813,16.6641,h
54.5451,20.6072,29.4167,13.6815,5.6451,0.2833,0.5289,2.6532,-3.773,13.3004,h
210.068,240.94,1.076,54.7317,-42.4076,0.05,0.0977,3.5379,-174.756,-252.576,h
282.575,145.368,40.29,66.4736,35.3486,0.0712,0.1122,3.8389,-75.8089,-50.6227,h
142.2549,23.5333,78.9234,22.3093,15.1211,0.2584,0.4026,2.7553,12.1317,39.3143,h
252.5048,85.0261,17.7334,34.202,12.1734,0.0943,0.1781,3.0837,3.3201,73.3323,h
282.531,87.4511,60.7157,16.3664,-6.1429,0.1935,0.2947,3.1035,-81.3535,58.967,h
122.2887,24.4699,42.8535,7.3634,13.1589,0.3004,0.5976,2.5398,-7.7745,16.0123,h
217.069,58.9729,52.351,17.8925,-5.9981,0.1394,0.2581,3.0276,41.9819,19.828,h
223.3983,17.5083,47.8106,9.0354,4.3361,0.4265,0.7747,2.1022,-8.2976,-14.5158,h
135.442,26.8603,71.4902,9.6666,11.3503,0.348,0.5827,2.5017,6.3419,19.0595,h
228.321,28.4275,81.1363,12.66,-6.4092,0.2242,0.3951,2.6889,-30.9851,-16.8747,h
248.9734,25.4875,37.6685,13.3783,-11.2642,0.3316,0.5469,2.8652,2.0462,29.0183,h
61.8098,61.0809,76.3962,11.3314,-9.1619,0.1866,0.3594,2.8912,18.274,25.7627,h
119.1256,25.5538,88.3227,7.6222,0.9994,0.4274,0.5861,2.6218,-5.7443,-21.8709,h
240.602,52.5995,77.7361,9.5646,8.3775,0.2442,0.4742,2.4479,-34.5919,-33.8603,h
323.3758,84.814,0.5786,38.3588,-26.6742,0.1279,0.2109,3.5099,-104.066,-57.7086,h
133.7536,7.2079,32.374,6.8821,-8.7395,0.2615,0.5198,2.3239,-30.6619,-19.3439,h
197.9669,33.0433,22.2233,13.7721,4.5087,0.2291,0.4156,2.8144,18.8399,-6.7622,h
369.8579,126.309,23.1322,80.6363,30.3718,0.0783,0.1538,3.7859,-70.4012,-135.2015,h
89.8197,24.2515,60.9102,9.6208,-7.0592,0.3179,0.5648,2.5641,27.5263,20.0094,h
203.767,24.7271,79.5231,14.5628,8.5488,0.246,0.4277,2.6069,-8.76,-14.9319,h
266.9981,21.7835,33.4663,12.9429,11.1965,0.4227,0.6134,2.4024,-11.9726,20.4546,h
133.652,29.0865,40.3874,8.5601,7.554,0.3683,0.6197,2.7316,16.3824,23.2818,h
247.6554,214.4978,56.4216,142.4835,101.2199,0.0578,0.1397,3.7784,-193.8046,126.0923,h
136.4736,70.2697,36.7882,17.3377,-16.4564,0.1748,0.2599,3.0497,19.7213,23.8731,h
238.4506,41.0393,16.1705,12.049,-10.5078,0.267,0.4115,2.9396,21.8993,33.6709,h
146.937,105.43,3.773,21.6802,-13.3411,0.2412,0.4346,2.7528,96.4047,51.263,h
314.7395,38.9566,17.0214,14.1448,4.7953,0.384,0.5948,2.7662,-38.6958,-32.9909,h
156.8538,36.8382,55.4245,15.6184,-8.1,0.3025,0.3569,2.7052,-18.065,-27.7019,h
68.6825,26.5235,61.8555,16.858,12.0606,0.2121,0.3768,2.6253,17.0179,-16.1392,h
263.7605,36.544,44.8927,23.6759,-16.6725,0.1662,0.3156,2.8932,2.0973,17.8686,h
167.0855,19.4695,8.4896,11.301,9.7431,0.369,0.689,2.6928,-0.5463,2.3599,h
212.865,74.3058,17.416,10.8371,9.5231,0.1243,0.239,3.0143,-27.2986,28.3482,h
158.8334,44.6944,36.465,15.4992,-9.7374,0.2605,0.429,2.78,-18.338,-38.1651,h
305.647,175.6198,46.2451,49.0693,51.7703,0.1378,0.2595,3.3737,-71.4327,-151.1484,h
197.0325,23.9382,3.7058,22.147,-9.0594,0.1699,0.3055,2.7257,-6.1041,-8.861,h
188.3484,23.3262,53.8693,5.2021,-4.1788,0.4347,0.7808,2.2897,34.4949,11.5706,h
208.072,82.1407,58.39,31.8097,16.9711,0.0846,0.1636,3.2914,101.18,21.2114,h
257.7743,125.9803,48.7288,23.3981,20.9173,0.1052,0.1996,3.1892,-98.3865,71.027,h
201.633,26.2328,75.6027,20.9103,16.5366,0.1862,0.3705,2.7451,21.8231,-21.0481,h
326.1046,145.6048,54.4519,81.255,-47.3822,0.0694,0.1232,3.6376,66.2417,-103.8861,h
290.6585,68.1515,88.4406,31.0862,35.1316,0.1139,0.2602,3.4638,47.0616,94.8879,h
296.8581,71.4619,73.5838,54.4903,27.3866,0.0814,0.1774,3.2051,69.7513,42.7899,h
20.8435,27.3719,89.5153,9.6941,10.7687,0.383,0.7007,2.5826,-26.0024,-20.1652,h
286.138,60.4279,19.428,15.5356,-12.1593,0.1812,0.345,3.0396,82.1905,34.2324,h
259.558,180.377,70.84,59.9526,-59.9689,0.1033,0.1652,3.4971,-182.829,-106.825,h
113.8944,15.5488,42.4488,7.8204,-6.3545,0.3284,0.6025,2.1784,14.3551,-13.6136,h
64.8425,28.2691,38.1192,19.8662,12.0986,0.2212,0.3804,2.6762,27.8963,12.3808,h
107.0847,33.5123,75.5099,9.5221,7.4395,0.3232,0.4532,2.7088,12.0684,14.803,h
213.6914,189.7987,84.8232,159.8219,-96.7411,0.0208,0.0425,4.0434,96.3369,-145.4092,h
121.4221,84.1395,21.5273,62.2117,-36.8499,0.0688,0.1137,3.5393,2.6726,81.6349,h
160.542,39.0281,31.528,9.4129,7.7568,0.2151,0.4044,2.7336,32.9133,20.8016,h
166.4561,48.0448,40.7952,4.6115,4.253,0.2213,0.4086,2.8763,34.0513,24.3113,h
243.604,27.9249,60.341,10.6447,-9.7047,0.25,0.4832,2.5539,-17.9678,17.8478,h
191.5855,29.1138,63.0504,13.8775,6.2646,0.4053,0.601,2.6742,11.349,14.3524,h
85.3518,189.929,62.1475,50.5583,-29.4325,0.061,0.1165,3.3401,-76.923,-177.862,h
187.4317,55.839,87.8207,9.8041,-5.2775,0.1499,0.3139,2.8215,20.3409,41.0224,h
241.448,227.879,40.641,119.071,-53.7775,0.0252,0.049,4.4173,-174.431,-223.334,h
274.406,63.0614,45.916,33.1903,-31.785,0.0846,0.1662,3.1278,-94.7434,24.0348,h
203.8885,111.2775,12.9869,22.5168,-19.6157,0.1717,0.3256,2.9472,93.9726,98.4562,h
214.8823,98.1339,16.565,54.5318,-21.7298,0.1287,0.1951,3.2041,-184.1671,87.5247,h
201.3235,31.6903,80.1735,12.4005,-4.8698,0.2716,0.5196,2.595,16.7129,11.6783,h
38.8584,12.2144,76.9712,5.57,-5.4896,0.4493,0.7769,2.0763,-5.1562,-11.0351,h
267.7166,69.0328,47.323,17.709,12.1395,0.2149,0.3588,2.7316,48.783,68.6052,h
268.103,143.552,65.337,32.3746,21.6064,0.0754,0.1483,3.2973,-107.503,72.2956,h
153.659,20.6966,80.4474,8.7924,-2.9041,0.3632,0.6417,2.4871,23.7995,10.9873,h
156.6861,67.0326,23.76,20.1726,25.655,0.1369,0.2452,2.823,36.1986,-35.4383,h
82.4273,24.0711,15.477,12.1423,-8.6106,0.2701,0.4946,2.6637,0.8988,19.7008,h
344.389,63.0002,1.4074,26.9346,-14.4138,0.3363,0.5308,3.0682,-17.1208,-45.0815,h
193.8582,62.98,61.3395,20.8929,19.3223,0.1902,0.306,2.9608,58.9848,39.0726,h
179.527,33.456,67.25,30.5016,-9.6527,0.2664,0.4384,2.8633,29.8716,24.8192,h
197.628,13.0958,88.4759,10.0499,-9.9359,0.5308,0.8018,2.3414,-12.1347,-7.7397,h
42.7527,33.2724,63.308,10.8962,-3.126,0.2161,0.401,2.7751,7.129,17.2721,h
255.677,117.976,6.112,25.2172,-15.8082,0.1097,0.212,3.0887,46.2927,127.267,h
260.704,19.7296,38.561,7.4005,4.9983,0.4221,0.73,2.1189,-1.1497,7.0435,h
199.3698,138.7728,7.0801,103.1938,58.5837,0.0638,0.1216,3.7465,-217.8298,62.2805,h
411.468,89.6464,29.0554,83.8453,67.81,0.1704,0.2553,3.4298,-62.9721,-94.5465,h
145.1107,55.4982,61.6744,51.7795,15.6825,0.1152,0.175,3.1203,15.2896,41.2633,h
281.4016,72.0809,70.7062,24.7358,24.335,0.1065,0.2343,3.2218,74.17,86.4411,h
130.391,82.1036,35.311,33.9271,28.0387,0.0761,0.1382,3.829,-63.2793,-79.2515,h
359.54,118.276,28.521,36.0632,-27.6396,0.1689,0.3215,3.2188,-150.222,-98.3683,h
215.498,20.7139,63.683,12.3522,-6.1699,0.2513,0.5072,2.7385,7.1002,17.8559,h
212.2325,103.8466,1.1645,27.2251,15.0486,0.1054,0.2058,2.9081,-120.1674,80.2072,h
109.98,58.8069,18.423,14.1129,4.8497,0.2284,0.4409,2.4955,-25.9338,-56.8791,h
187.0187,276.2766,68.1382,35.8288,15.1931,0.0572,0.0604,3.5838,-457.9161,-169.1552,h
86.8455,35.6827,63.846,9.3027,-9.5077,0.2708,0.4902,2.5192,32.1533,-8.1318,h
73.9748,25.5431,35.4068,7.6108,-8.6794,0.3196,0.5078,2.4285,10.3282,-8.0852,h
114.0565,32.6847,51.177,12.0625,-10.054,0.2744,0.4726,2.3574,42.8111,22.8851,h
205.1576,23.797,41.9365,10.4807,-11.2678,0.3789,0.6709,2.3771,-20.6074,-6.1956,h
187.4984,29.6971,9.1552,6.7798,-6.3935,0.2891,0.5732,2.2406,27.5859,8.3343,h
209.8286,22.9723,17.5395,21.526,-3.8148,0.1598,0.2694,2.6864,-37.0407,-25.4817,h
184.9734,91.1969,67.6457,14.5046,-8.9952,0.1223,0.2328,2.7539,-33.2951,-86.4845,h
267.7896,66.289,10.6781,15.5237,-20.5072,0.098,0.2453,2.9692,-89.8677,38.0912,h
324.0638,85.6689,6.1541,20.4992,-20.0672,0.1505,0.2776,3.2064,86.5399,56.3097,h
140.041,29.98,43.205,9.3451,7.9348,0.3015,0.5351,2.616,23.5075,20.7694,h
193.5013,38.8369,16.1763,6.5104,-4.4784,0.487,0.7878,2.2402,4.4262,2.5094,h
313.4841,103.1088,12.3601,51.0397,46.1237,0.0774,0.1313,3.3184,-22.1742,75.1813,h
225.373,123.128,44.193,33.5194,-23.2434,0.1243,0.2174,2.9972,116.493,93.6003,h
309.0283,77.1196,9.1846,11.4318,5.4067,0.2007,0.3303,3.1778,-55.8063,68.4121,h
86.024,10.0244,59.8434,3.137,5.0734,0.3659,0.6609,2.3919,17.3775,8.209,h
263.3354,26.3471,50.1213,14.3444,-12.3303,0.2984,0.5487,2.4229,30.3445,12.6617,h
177.997,13.087,24.766,10.5001,-9.8116,0.4947,0.7789,2.1538,13.0447,5.0574,h
108.575,47.9535,50.099,7.8257,-4.1539,0.2433,0.4163,2.7328,-9.7068,31.8151,h
232.005,26.0369,85.3118,2.2441,19.5723,0.4224,0.7316,2.055,-4.4273,14.1252,h
80.1942,37.1028,71.6362,16.6473,-11.808,0.2269,0.4168,2.4735,-3.5985,31.1018,h
218.9356,83.993,15.2822,9.6924,2.1958,0.2242,0.4414,2.402,93.8579,65.3428,h
141.99,29.1943,1.067,16.9534,15.6984,0.219,0.4049,2.7582,-25.0672,18.2287,h
90.3035,30.0267,65.6256,7.8969,6.3195,0.4506,0.7771,2.2837,18.3948,14.941,h
174.393,34.7091,84.7176,20.0706,-14.3205,0.1732,0.302,2.7505,52.7882,-18.3249,h
195.3719,27.7915,24.7819,24.8076,-11.7637,0.1583,0.2892,3.1244,-27.2418,-1.9937,h
210.158,109.615,52.6052,71.1053,-68.8493,0.0587,0.1071,3.6424,-138.467,-74.3642,h
205.278,25.7967,44.734,9.4117,4.6974,0.3083,0.4974,2.4676,-11.6324,11.0684,h
200.566,21.3634,18.1,12.7614,-9.1588,0.2967,0.5746,2.5031,9.3287,17.2963,h
231.492,91.0218,59.153,46.8609,-37.1163,0.1642,0.2895,2.8727,-41.4609,-115.407,h
69.4201,20.1268,83.1571,7.1811,-5.2973,0.3856,0.7649,2.2028,-22.3863,-11.9981,h
182.5023,36.5524,86.9033,29.9973,-17.1411,0.1247,0.2348,3.0915,9.6851,11.4084,h
164.8455,39.6297,10.2034,15.6113,12.572,0.2441,0.3977,2.7328,-3.1471,11.1436,h
305.8764,127.9027,45.4631,57.0209,-56.8952,0.1846,0.3685,2.6942,152.7872,80.1306,h
110.145,38.6665,5.6355,26.0742,19.0948,0.1169,0.2135,3.1864,-21.0246,-26.0915,h
178.54,159.4413,13.568,79.4386,-92.4362,0.0353,0.0424,3.9887,60.5195,110.5097,h
200.432,35.1774,33.0037,9.5536,7.545,0.2915,0.5142,2.7071,42.4645,22.8664,h
106.255,23.8635,47.184,0.0,0.0,0.3671,0.7257,2.0737,27.2154,13.1479,h
136.254,35.1053,88.1033,7.433,3.7285,0.338,0.5872,2.4426,-15.3994,-13.3253,h
103.3614,108.0953,30.9271,20.8474,5.8653,0.2013,0.4027,2.8296,128.3898,-67.3065,h
217.1915,47.7993,76.7657,20.8227,-22.2406,0.1336,0.2995,3.2686,-39.2505,-29.5788,h
302.3371,165.2576,16.8837,23.4409,17.7674,0.3678,0.6639,2.7692,-57.075,-164.4205,h
235.628,20.5434,39.6377,8.9884,-3.306,0.3438,0.6287,2.4346,24.4636,9.6247,h
172.393,53.4333,15.321,10.5246,-6.6238,0.1834,0.3607,2.9082,-10.1573,39.0937,h
112.152,59.2181,89.5952,11.2908,2.8645,0.1643,0.286,2.9619,4.5356,-27.0112,h
195.671,22.0672,52.585,12.6997,7.6263,0.2528,0.4966,2.3493,17.1709,11.1048,h
225.49,62.0247,20.143,17.3984,17.1696,0.1652,0.2672,3.0687,41.9251,48.5164,h
133.0378,19.5667,49.0605,8.9652,-3.0008,0.3671,0.6728,2.3309,15.4261,3.1351,h
381.551,87.783,7.6853,21.3978,-13.0628,0.1673,0.3123,3.247,-22.4081,-38.1815,h
303.25,98.2968,61.0672,50.2884,-45.85,0.2419,0.3737,3.0338,-69.4558,63.7397,h
225.202,49.8004,10.089,35.9321,-21.9238,0.1803,0.3124,2.9302,0.7015,-54.698,h
98.1673,41.28,66.6318,26.0503,-15.1777,0.0933,0.1952,3.3525,18.5883,-46.5309,h
161.3953,97.0894,52.3764,31.8743,-28.3251,0.1279,0.2213,3.0044,-108.9723,69.2636,h
243.901,190.003,75.7876,57.3551,-54.503,0.0572,0.1107,3.5334,-173.461,-93.0602,h
215.2526,27.1973,27.3457,9.1391,-7.2627,0.2985,0.5685,2.3881,20.8706,13.5485,h
182.013,19.4502,36.3441,9.1554,-4.3676,0.4302,0.6651,2.3324,19.7267,14.5702,h
172.7215,38.3244,25.762,14.1536,-5.3078,0.1558,0.254,2.7272,-56.426,14.1189,h
103.1442,25.3165,41.1638,5.7908,8.3612,0.3254,0.4807,2.7074,40.7202,16.4772,h
94.633,16.2518,40.5029,10.4497,8.7514,0.3333,0.606,2.4513,-0.1087,-8.2122,h
225.595,83.6499,47.919,34.1457,28.2421,0.0846,0.1625,3.2205,-51.7869,-80.5494,h
148.197,28.8731,22.5725,20.877,-16.3787,0.1548,0.3013,2.5545,23.7357,15.517,h
94.1967,20.9255,53.9385,14.0868,8.9524,0.3438,0.5347,2.6355,12.9819,18.2593,h
151.034,31.2324,38.898,16.0618,14.1042,0.2454,0.386,2.6613,-1.3803,-22.5232,h
149.2705,27.5851,13.7471,15.7422,7.7114,0.2364,0.4545,2.3064,4.1964,21.1661,h
142.438,42.119,6.7992,13.7029,-5.6916,0.3345,0.5452,2.6232,35.4414,40.6071,h
267.2187,230.6769,89.7222,94.1347,-41.6317,0.0215,0.0686,3.7716,73.9895,-137.5796,h
143.3594,21.6665,69.4669,10.4032,7.691,0.3157,0.579,2.3771,-8.2159,-0.8939,h
134.0506,24.3125,8.7061,20.712,-10.0781,0.2036,0.3867,2.7892,-4.1332,13.8,h
120.105,56.2949,39.9409,26.5441,-19.1669,0.1097,0.2138,3.1058,34.489,62.275,h
189.3609,30.1822,85.6566,10.5526,6.9912,0.2679,0.4441,2.7022,11.8511,-10.6613,h
299.256,157.672,26.359,58.5786,-40.4482,0.0561,0.1078,3.9945,-70.9062,-122.064,h
99.425,42.2743,81.6438,8.8542,-4.858,0.2098,0.375,2.7664,38.005,21.569,h
173.874,17.4984,2.495,12.5883,-13.6699,0.3689,0.7247,2.1146,-20.118,10.8868,h
261.4239,22.8785,6.8098,13.2144,-11.2485,0.4132,0.693,2.4359,13.3149,16.7556,h
